	F0	F1	F2
1130	3	9	9
1131	4	9	3
1132	14	13	8
1133	4	3	4
1134	18	15	18
1135	38	26	40
1136	32	23	13
1137	458	398	277
1138	4	8	3
1139	32	22	32
1140	21	23	20
1141	4	3	2
1142	5	2	6
1143	20	23	17
1144	87	93	86
1145	30	37	56
1146	0	0	0
1147	34	35	36
1148	70	71	52
1149	36	27	31
1150	1	1	0
1151	95	102	99
1152	508	515	557
1153	8	8	3
1154	85	70	79
1155	27	18	23
1156	10	5	3
1157	289	259	256
1158	0	0	0
1159	2	0	2
1160	91	69	80
1161	26	37	31
1162	36	32	27
1163	30	27	24
1164	21	8	20
1165	63	72	58
1166	0	0	0
1167	3	5	2
1168	10	8	23
1169	6	3	6
1170	223	225	233
1171	15	9	8
1172	795	658	740
1173	4	10	10
1174	1	1	1
1175	1	1	1
1176	184	154	153
1177	35	31	25
1178	78	88	108
1179	0	0	0
1180	1	0	1
1181	31	18	23
1182	0	0	0
1183	12	18	22
1184	25	23	19
1185	10	9	5
1186	219	279	203
1187	1411	1317	1165
1188	11	15	16
1189	6	9	7
1190	1	3	2
1191	6	7	12
1192	32	37	29
1193	46	41	41
1194	2	1	2
1195	0	0	0
1196	6	12	4
1197	0	1	0
1198	3	3	0
1199	5	12	2
1200	0	0	0
1201	2	1	0
1202	1	1	1
1203	0	0	0
1204	28	14	13
1205	185	131	106
1206	32	37	32
1207	106	72	80
1208	5	2	5
1209	111	121	126
1210	200	176	139
1211	123	156	115
1212	23	23	18
1213	0	3	0
1214	0	0	0
1215	268	222	182
1216	26	37	26
1217	40	34	60
1218	45	73	70
1219	0	0	0
1220	39	53	44
1221	0	0	0
1222	6	8	3
1223	9	16	9
1224	30	22	23
1225	0	1	7
1226	15	11	14
1227	27	38	19
1228	3	3	2
1229	20	11	16
1230	0	0	0
1231	383	374	346
1232	13	14	4
1233	34	32	35
1234	18	19	18
1235	60	50	35
1236	28	29	24
1237	50	42	45
1238	20	23	19
1239	22	19	13
1240	22	16	12
1241	0	0	1
1242	200	217	177
1243	0	0	1
1244	0	0	0
1245	0	0	0
1246	1	0	1
1247	167	158	129
1248	3	5	3
1249	9	14	7
1250	12	11	15
1251	32	23	22
1252	36	37	38
1253	14	16	9
1254	18	15	10
1255	59	46	29
1256	0	0	1
1257	2	3	0
1258	8	6	7
1259	1293	1292	1119
1260	9	7	5
1261	16	15	22
1262	7	6	2
1263	13	9	8
1264	8	3	2
1265	264	266	307
1266	42	35	33
1267	29	32	34
1268	1	0	3
1269	741	644	574
1270	14	19	15
1271	14	7	8
1272	5	9	11
1273	38	17	27
1274	7	4	3
1275	264	255	282
1276	8	3	12
1277	0	2	0
1278	267	253	215
1279	41	43	31
1280	64	70	62
1281	18	14	14
1282	0	0	0
1283	105	92	105
1284	16	15	11
1285	40	43	34
1286	28	22	27
1287	16	20	17
1288	46	34	34
1289	54	32	35
1290	15	15	16
1291	2	2	2
1292	10	9	19
1293	46	54	35
1294	2	1	5
1295	0	1	2
1296	13	17	10
1297	0	0	0
1298	0	0	0
1299	2	0	0
1300	17	15	18
1301	31	27	25
1302	18	24	18
1303	125	112	93
1304	20	32	16
1305	12	7	7
1306	164	220	195
1307	8	11	8
1308	49	51	45
1309	856	716	678
1310	25	24	21
1311	47	47	58
1312	37	25	33
1313	0	1	0
1314	0	1	1
1315	4	9	3
1316	32	34	30
1317	26	27	27
1318	48	56	36
1319	141	128	139
1320	27	28	29
1321	942	919	1000
1322	2	2	2
1323	423	428	423
1324	684	619	748
1325	17	20	21
1326	4	9	7
1327	12	10	12
1328	14	17	6
1329	471	443	409
1330	42	47	34
1331	56	51	49
1332	18	24	23
1333	33	11	15
1334	46	35	34
1335	6	10	14
1336	17	21	15
1337	23	14	18
1338	27	34	32
1339	27	35	33
1340	48	66	81
1341	40	32	40
1342	9	5	13
1343	3	2	1
1344	23	17	13
1345	167	183	154
1346	10	21	37
1347	7	6	5
1348	2	0	0
1349	0	0	0
1350	0	0	0
1351	0	3	1
1352	11	12	17
1353	17	30	12
1354	132	127	104
1355	0	0	0
1356	54	58	52
1357	613	591	488
1358	9	13	10
1359	14	21	13
1360	4	5	7
1361	4	4	6
1362	61	80	51
1363	335	345	252
1364	8	9	6
1365	5	6	4
1366	38	19	34
1367	0	1	3
1368	85	89	86
1369	20	20	26
1370	83	68	78
1371	61	57	75
1372	10	9	10
1373	0	1	0
1374	0	1	1
1375	129	107	104
1376	3	2	1
1377	3	2	2
1378	68	51	48
1379	127	120	91
1380	0	0	0
1381	5	7	6
1382	30	36	30
1383	24	21	10
1384	35	25	17
1385	28	29	28
1386	22	21	17
1387	122	113	108
1388	7	1	8
1389	68	52	45
1390	451	386	337
1391	4	3	2
1392	285	222	201
1393	1	5	3
1394	18	20	12
1395	0	0	0
1396	102	67	66
1397	0	1	0
1398	41	54	63
1399	8	9	6
1400	0	1	1
1401	7	8	6
1402	7	3	10
1403	0	1	0
1404	0	0	0
1405	35	13	26
1406	6	14	10
1407	15	13	12
1408	17	8	13
1409	7	9	7
1410	4	6	1
1411	4	6	3
1412	0	0	1
1413	29	41	24
1414	0	0	0
1415	1	2	3
1416	0	1	3
1417	75	60	65
1418	217	259	183
1419	22	25	12
1420	99	78	56
1421	19	17	10
1422	0	0	0
1423	0	0	0
1424	1	0	0
1425	4	1	0
1426	4	5	8
1427	23	11	17
1428	7	3	2
1429	16	9	14
1430	150	152	127
1431	30	20	11
1432	27	31	20
1433	0	0	0
1434	8	2	3
1435	19	15	14
1436	1	0	2
1437	0	0	0
1438	0	0	0
1439	0	0	0
1440	31	29	22
1441	1	1	0
1442	4	4	2
1443	16	18	11
1444	27	32	13
1445	89	75	81
1446	31	21	24
1447	5	2	3
1448	11	12	26
1449	0	0	1
1450	0	0	0
1451	1	1	2
1452	22	37	26
1453	4	14	3
1454	40	42	33
1455	209	200	225
1456	54	36	31
1457	0	0	0
1458	23	17	23
1459	4	4	9
1460	22	24	28
1461	2	1	2
1462	9	7	9
1463	95	101	108
1464	19	9	12
1465	40	50	56
1466	1	1	1
1467	31	42	29
1468	4	2	5
1469	16	12	7
1470	8	4	8
1471	30	28	23
1472	46	66	31
1473	22	23	18
1474	9	10	6
1475	33	22	25
1476	20	15	16
1477	51	36	39
1478	579	483	521
1479	21	23	26
1480	54	60	54
1481	108	64	62
1482	51	45	34
1483	27	39	27
1484	30	18	29
1485	1	2	4
1486	2	1	3
1487	0	0	0
1488	56	48	41
1489	347	375	403
1490	8	12	5
1491	0	0	0
1492	6	10	13
1493	6	3	1
1494	33	26	19
1495	0	0	2
1496	70	75	48
1497	14	18	19
1498	1	1	1
1499	17	14	18
1500	9	15	3
1501	47	44	36
1502	507	410	470
1503	27	16	17
1504	5	1	2
1505	141	164	149
1506	0	0	0
1507	0	0	0
1508	72	67	56
1509	81	89	87
1510	8	10	10
1511	48	49	37
1512	3	0	0
1513	10	14	11
1514	6	3	4
1515	13	26	21
1516	6	6	7
1517	5	3	3
1518	522	520	467
1519	0	0	0
1520	46	38	31
1521	20	14	17
1522	12	21	10
1523	113	78	70
1524	2	2	3
1525	1	0	0
1526	6	3	1
1527	146	139	137
1528	86	72	70
1529	4	1	3
1530	55	65	35
1531	92	82	40
1532	26	38	28
1533	24	35	17
1534	10	8	6
1535	96	106	68
1536	32	12	21
1537	0	1	0
1538	10	19	19
1539	66	77	48
1540	85	88	67
1541	124	102	95
1542	2	0	0
1543	0	0	0
1544	125	133	79
1545	547	515	461
1546	0	0	0
1547	41	21	30
1548	0	0	0
1549	0	0	0
1550	173	176	183
1551	196	193	179
1552	73	60	60
1553	5	5	4
1554	14	26	15
1555	54	39	39
1556	82	79	64
1557	1	0	0
1558	0	0	0
1559	16	13	15
1560	34	24	20
1561	52	57	51
1562	21	25	22
1563	24	19	21
1564	0	1	4
1565	48	37	42
1566	114	91	86
1567	29	24	23
1568	0	0	0
1569	69	40	50
1570	58	58	36
1571	0	5	2
1572	72	51	72
1573	64	72	80
1574	0	4	3
1575	6	9	6
