	F0	F1	F2
1379	59	77	61
1380	0	0	0
1381	2	1	1
1382	33	32	19
1383	6	10	8
1384	19	16	13
1385	30	20	23
1386	19	16	11
1387	72	54	74
1388	5	1	3
1389	21	21	26
1390	272	285	253
1391	1	2	1
1392	113	122	100
1393	0	2	1
1394	2	16	8
1395	0	0	0
1396	49	54	45
1397	0	0	0
1398	43	58	49
1399	1	4	10
1400	0	0	0
1401	14	10	15
1402	8	7	7
1403	0	0	0
1404	0	0	0
1405	20	16	24
1406	7	4	4
1407	14	14	11
1408	8	14	6
1409	1	0	0
1410	3	4	5
1411	0	0	3
1412	0	0	4
1413	14	17	18
1414	0	0	0
1415	1	0	0
1416	2	1	0
1417	54	55	61
1418	100	103	101
1419	18	14	11
1420	55	49	48
1421	5	10	5
1422	1	1	0
1423	0	0	0
1424	1	0	0
1425	2	1	2
1426	4	4	6
1427	13	10	13
1428	1	7	1
1429	8	9	6
1430	48	91	91
1431	6	12	10
1432	26	31	23
1433	0	0	0
1434	3	5	5
1435	8	7	7
1436	3	1	0
1437	0	0	0
1438	0	0	0
1439	0	0	0
1440	14	13	9
1441	0	1	0
1442	2	2	6
1443	8	7	11
1444	23	23	22
1445	30	28	28
1446	12	11	9
1447	0	0	0
1448	5	15	8
1449	0	0	0
1450	0	0	0
1451	1	4	2
1452	15	11	7
1453	2	7	5
1454	29	31	36
1455	109	125	148
1456	42	27	42
1457	0	0	0
1458	18	12	21
1459	1	1	2
1460	20	13	11
1461	0	0	0
1462	5	6	5
1463	47	58	47
1464	15	11	10
1465	27	19	28
1466	0	0	2
1467	24	18	18
1468	1	2	1
1469	10	8	6
1470	13	11	10
1471	18	14	14
1472	24	10	19
1473	15	15	13
1474	4	3	4
1475	18	20	19
1476	12	11	10
1477	36	24	19
1478	155	155	181
1479	18	9	13
1480	54	48	39
1481	39	45	35
1482	40	31	26
1483	29	13	15
1484	21	16	7
1485	3	0	3
1486	1	1	2
1487	0	0	0
1488	38	29	28
1489	221	203	249
1490	6	4	8
1491	0	0	0
1492	5	4	7
1493	0	1	1
1494	25	27	26
1495	2	2	1
1496	63	38	56
1497	38	45	30
1498	0	0	0
1499	16	11	13
1500	3	6	8
1501	34	32	28
1502	200	184	172
1503	6	3	11
1504	0	1	0
1505	70	78	62
1506	0	0	0
1507	0	0	0
1508	51	51	46
1509	41	20	31
1510	4	2	4
1511	23	17	7
1512	0	0	0
1513	5	2	3
1514	2	2	2
1515	12	13	15
1516	2	1	2
1517	4	3	0
1518	207	181	187
1519	0	0	0
