	F0	F1	F2
1268	1	2	1
1269	540	486	385
1270	24	24	11
1271	34	27	21
1272	1	2	1
1273	29	27	17
1274	6	7	6
1275	284	270	284
1276	4	3	2
1277	0	0	1
1278	258	235	182
1279	28	25	27
1280	81	63	60
1281	31	31	25
1282	0	0	0
1283	88	93	90
1284	16	13	17
1285	52	37	39
1286	41	45	42
1287	14	19	16
1288	51	37	32
1289	56	41	19
1290	37	42	26
1291	0	0	0
1292	9	8	5
1293	65	49	41
1294	4	4	3
1295	1	2	0
1296	14	14	13
1297	0	0	0
1298	0	0	0
1299	4	1	1
1300	19	11	12
1301	35	28	24
1302	21	12	15
1303	161	154	159
1304	18	15	16
1305	13	6	6
1306	139	166	138
1307	4	8	6
1308	22	30	19
1309	248	228	178
1310	30	32	25
1311	51	54	61
1312	46	41	39
1313	1	2	0
1314	0	2	0
1315	8	9	8
1316	49	44	40
1317	28	24	33
1318	82	78	71
1319	108	111	118
1320	40	38	29
1321	764	699	712
1322	3	2	4
1323	581	524	521
1324	529	504	575
1325	38	30	36
1326	8	6	6
1327	13	17	9
1328	18	14	15
1329	293	322	277
1330	14	17	23
1331	34	37	33
1332	12	13	6
1333	11	9	7
1334	23	21	19
1335	9	10	3
1336	32	43	31
1337	6	8	7
1338	38	42	35
1339	18	30	24
1340	95	85	142
1341	85	66	76
1342	10	11	7
1343	4	3	6
1344	21	14	14
1345	236	233	182
1346	60	48	63
1347	13	4	9
1348	1	1	1
1349	0	0	0
1350	0	0	0
1351	1	0	1
1352	20	16	13
1353	46	82	86
1354	165	160	111
1355	0	0	0
1356	136	142	160
1357	617	564	572
1358	20	15	16
1359	12	31	10
1360	4	4	6
1361	5	8	6
1362	75	71	48
1363	236	268	193
1364	5	9	5
1365	10	12	11
1366	41	39	50
1367	2	1	2
1368	65	61	58
1369	32	21	42
1370	64	70	77
1371	49	50	53
1372	16	25	15
1373	0	0	0
1374	5	4	2
1375	114	103	98
1376	3	10	4
1377	7	4	4
1378	35	35	32
1379	102	128	102
1380	0	0	0
1381	3	3	6
1382	49	46	42
1383	9	9	5
1384	34	27	22
1385	42	45	54
1386	34	26	24
1387	181	172	169
1388	9	6	8
1389	53	36	58
1390	462	450	416
1391	5	4	1
1392	257	227	228
1393	7	5	6
1394	27	22	16
1395	0	0	0
1396	108	79	78
1397	0	0	1
1398	64	78	78
1399	9	12	8
1400	0	0	0
1401	26	23	27
1402	13	13	9
1403	0	0	0
1404	0	0	0
1405	40	37	46
1406	16	6	13
1407	14	15	10
1408	18	23	17
1409	1	7	3
1410	16	9	9
1411	2	3	3
1412	1	3	3
1413	47	38	34
1414	0	1	0
1415	2	1	4
1416	3	5	2
1417	94	88	94
1418	170	197	162
1419	37	23	31
1420	73	77	58
1421	16	14	9
1422	0	0	0
1423	0	0	0
1424	0	0	1
1425	4	2	5
1426	12	10	4
1427	20	19	19
1428	3	5	4
1429	21	15	18
1430	135	108	115
1431	32	19	24
1432	40	41	35
1433	0	0	0
1434	7	5	4
1435	17	22	17
1436	1	1	2
1437	0	0	0
1438	0	0	0
1439	0	0	0
1440	37	28	22
1441	4	0	0
1442	9	9	7
1443	24	24	22
1444	37	23	23
1445	127	111	98
1446	16	9	12
1447	2	2	1
1448	31	17	26
1449	2	1	0
1450	0	0	0
1451	1	0	0
1452	22	20	33
1453	11	7	17
1454	45	40	27
1455	189	191	185
1456	57	55	55
1457	0	0	0
1458	26	20	20
1459	3	5	4
1460	31	37	23
1461	1	0	1
1462	8	2	2
1463	86	62	72
1464	17	34	22
1465	56	64	67
1466	4	2	2
1467	37	40	37
1468	4	4	7
1469	16	21	15
1470	20	26	29
1471	36	20	15
1472	28	36	43
1473	36	42	34
1474	6	3	3
1475	41	37	35
1476	18	23	20
1477	93	67	65
1478	335	281	311
1479	38	32	33
1480	77	83	85
1481	116	99	76
1482	43	52	47
1483	40	44	33
1484	30	27	20
1485	1	0	2
1486	1	0	1
1487	0	0	0
1488	52	54	52
1489	326	298	376
1490	11	14	9
1491	0	0	0
1492	14	12	12
1493	5	2	4
1494	36	46	32
1495	1	2	2
1496	75	85	72
1497	52	43	65
1498	0	0	2
1499	35	21	22
1500	12	11	12
1501	50	59	33
1502	293	262	272
1503	19	24	18
1504	2	3	3
1505	171	121	115
1506	0	0	0
1507	0	0	0
1508	79	74	52
1509	59	55	54
1510	6	3	10
1511	22	21	21
1512	1	0	1
1513	8	8	14
1514	4	5	8
1515	24	47	39
1516	7	5	7
1517	10	7	4
1518	303	323	331
1519	0	0	0
1520	44	58	29
1521	15	18	16
1522	31	21	17
1523	142	97	100
1524	3	2	0
1525	8	6	0
1526	3	5	4
1527	58	64	65
1528	53	46	46
1529	0	3	2
1530	91	68	68
1531	87	94	87
1532	18	16	11
1533	23	26	19
1534	9	13	7
1535	156	144	127
1536	21	22	22
1537	1	1	2
1538	26	24	17
1539	71	75	59
1540	80	83	67
1541	88	98	76
1542	1	5	6
1543	0	0	0
1544	190	165	119
1545	589	538	448
1546	0	0	0
1547	67	52	46
1548	0	0	0
1549	0	0	0
1550	145	166	155
1551	122	103	98
1552	70	62	78
1553	10	3	5
1554	23	18	11
1555	52	58	60
1556	83	52	42
1557	0	0	1
1558	0	0	0
1559	18	14	14
1560	33	34	24
1561	30	23	38
1562	22	25	16
1563	44	37	32
1564	3	2	0
1565	53	49	54
1566	155	123	109
1567	16	19	18
1568	0	0	0
1569	69	60	68
1570	70	74	50
1571	5	0	1
1572	61	66	58
1573	105	134	104
1574	0	0	0
1575	7	10	7
1576	6	9	6
1577	164	142	143
1578	54	63	45
1579	18	19	19
1580	289	292	289
1581	30	36	32
1582	0	0	0
1583	69	77	55
1584	215	192	182
1585	25	23	24
1586	19	6	12
1587	0	0	0
1588	1079	1036	1073
1589	0	0	0
1590	0	0	0
1591	7	5	1
1592	11	11	14
1593	2	2	1
1594	0	1	0
1595	5	6	8
1596	11	13	9
1597	12	9	10
1598	6	7	13
1599	0	1	0
1600	18	29	25
1601	27	25	28
1602	10	8	8
1603	48	46	45
1604	127	111	101
1605	26	34	22
1606	42	31	34
1607	0	0	1
1608	180	165	144
1609	172	122	116
1610	1	2	1
1611	0	0	0
1612	3	2	1
1613	6	12	15
1614	9	8	5
1615	54	57	63
1616	27	12	21
1617	0	0	0
1618	36	27	40
1619	39	32	25
1620	13	15	19
1621	38	23	22
1622	1	4	0
1623	0	0	1
1624	1	2	0
1625	111	95	110
1626	14	16	11
1627	0	2	1
1628	10	8	9
1629	381	322	343
1630	22	14	18
1631	43	51	74
1632	96	97	82
1633	25	25	29
1634	18	12	8
1635	13	8	9
1636	4	1	3
1637	31	25	31
1638	64	60	55
1639	3	8	5
1640	73	83	99
1641	37	29	38
1642	959	973	1122
1643	1	3	1
1644	2	0	0
1645	7	9	8
1646	42	49	44
1647	8	10	9
1648	128	134	121
1649	1	0	0
1650	1223	1168	1106
1651	21	31	22
1652	1	0	0
1653	64	59	58
1654	31	31	25
1655	240	184	172
1656	1	3	3
1657	4	0	4
1658	94	97	107
1659	73	61	67
