	F0	F1	F2
642	1443	1201	984
643	347	376	292
644	2250	1835	1496
645	321	283	179
646	51	55	20
647	380	254	186
648	171	126	97
649	294	199	143
650	28	48	30
651	17	4	10
652	269	262	171
653	29	40	26
654	984	930	762
655	10	11	6
656	386	452	346
657	825	604	322
658	3407	2972	2171
659	80	69	45
660	897	814	499
661	836	637	513
662	5	13	5
663	24	27	10
664	48	33	22
665	117	105	70
666	228	187	127
667	144	115	82
668	434	362	251
669	47	41	20
670	376	367	326
671	329	294	260
672	71	71	47
673	901	687	400
674	215	196	133
675	11	8	6
676	136	105	71
677	2530	2178	1706
678	206	211	161
679	299	253	204
680	126	152	102
681	477	506	369
682	108	106	79
683	1420	1014	853
684	112	114	129
685	25	15	13
686	0	0	0
687	948	635	475
688	79	62	43
689	454	382	236
690	2	0	3
691	84	62	46
692	1568	1343	1051
693	115	94	59
694	408	284	232
695	0	0	0
696	1058	1009	872
697	17	27	18
698	80	91	42
699	64	82	48
700	0	0	0
701	682	457	397
702	182	143	98
703	19	14	10
704	6	4	2
705	164	130	122
706	66	46	39
707	0	0	0
708	45	44	29
709	7	0	0
710	159	190	134
711	276	216	178
712	58	47	37
713	1277	1090	839
714	2146	1513	1179
715	501	458	295
716	124	78	57
717	99	74	45
718	39	52	22
719	401	352	214
720	237	217	196
721	123	135	81
722	4	6	1
723	3067	2569	2358
724	149	116	91
725	1030	965	807
726	74	41	27
727	241	288	204
728	873	934	665
729	143	157	80
730	333	255	180
731	360	287	177
732	2709	1641	1085
733	62	55	61
734	23	21	11
735	745	714	542
736	235	227	152
737	718	503	413
738	70	54	48
739	2	5	4
740	1930	1636	1311
741	173	155	210
742	2751	2664	2251
743	497	484	434
744	3928	3896	3304
745	123	113	83
746	850	672	560
747	1622	1129	892
748	110	77	68
749	37	35	40
750	11	3	2
751	767	564	427
752	218	174	137
753	1846	1500	1252
754	53	49	31
755	51	48	30
756	1399	1130	895
757	644	526	462
758	46	45	42
759	556	440	313
760	118	111	108
761	558	479	350
762	1675	1417	990
763	877	781	638
764	129	118	82
765	606	709	675
766	69	71	43
767	65	64	55
768	553	497	310
769	2085	2068	1694
770	1471	1266	918
771	2783	2994	2751
772	271	180	155
773	604	588	526
774	106	105	79
775	843	670	557
776	876	874	615
777	2	18	7
778	331	305	279
779	1104	968	677
780	644	563	454
781	247	189	181
782	175	123	105
783	1993	2102	1893
784	726	710	463
785	72	51	50
786	6	4	4
787	551	437	361
788	1081	899	730
789	225	175	150
790	69	45	35
791	125	106	64
792	1342	1361	1095
793	2045	1575	1246
794	1279	1025	685
795	213	183	149
796	261	199	129
797	94	96	48
798	114	117	51
799	78	65	61
800	313	210	174
801	669	572	395
802	69	65	34
803	6913	5124	4119
804	935	752	453
805	672	455	353
806	583	478	430
807	17	16	14
808	1156	788	548
809	23	9	14
810	329	347	268
811	3120	2226	1654
812	1177	813	637
813	868	782	433
814	18	18	7
815	0	1	0
816	14	22	14
817	50	37	43
818	165	152	101
819	966	753	586
820	944	784	738
821	17	18	6
822	21	26	21
823	80	41	37
824	1404	1027	897
825	134	85	57
826	857	819	592
827	2459	1799	1205
828	486	395	371
829	525	454	327
830	354	324	230
831	781	614	409
832	107	90	72
833	389	366	241
834	943	909	496
835	35	61	16
836	273	201	141
837	380	457	335
838	1040	756	481
839	356	290	170
840	175	143	131
841	15	14	6
842	298	204	142
843	101	98	57
844	180	168	120
845	21	24	18
846	521	377	316
847	68	43	42
848	6379	5990	5284
849	53	74	52
850	458	409	263
851	28	26	19
852	67	45	22
853	42	37	28
854	5243	5098	4049
855	165	149	115
856	51	44	34
857	604	419	313
858	83	102	85
859	0	0	0
860	16	6	11
861	343	313	214
862	61	49	25
863	80	62	44
864	308	307	193
865	949	730	487
866	724	573	373
867	273	212	153
868	109	96	44
869	16	13	6
870	0	1	0
871	129	95	88
872	37	34	24
873	561	467	390
874	788	713	501
875	154	140	75
876	3	10	3
877	575	679	538
878	2	2	2
879	139	97	82
880	106	127	88
881	78	50	40
882	318	220	145
883	19	27	29
884	50	49	25
885	0	0	0
886	0	0	0
887	16	23	17
888	463	390	356
889	33	19	21
890	1113	1095	846
891	1171	1079	973
892	84	122	94
893	408	431	325
894	14	13	14
895	320	278	233
896	188	182	194
897	0	0	0
898	1031	944	602
899	674	685	687
900	142	148	105
901	12	12	3
902	39	63	30
903	104	70	41
904	29	26	57
905	78	56	27
906	267	223	155
907	168	141	160
908	581	587	409
909	0	0	0
910	584	503	392
911	98	53	39
912	1241	1039	891
913	780	566	450
914	94	69	72
915	15	4	4
916	1	3	0
917	52	44	51
918	393	388	232
919	5	1	1
920	0	0	0
921	39	27	13
922	201	197	140
923	177	176	104
924	38	56	35
925	310	248	221
926	141	123	100
927	965	706	491
928	982	691	479
929	272	212	136
930	728	779	544
931	0	0	4
932	0	0	0
933	207	183	139
934	465	313	255
935	1343	921	825
936	181	177	145
937	28	27	21
938	589	557	465
939	64	47	41
940	4	2	3
941	482	454	389
942	0	0	0
943	647	416	302
944	354	266	148
945	118	114	77
946	285	276	206
947	1554	1076	806
948	1878	1304	955
949	11	13	10
950	62	45	23
951	1507	1140	942
952	168	198	119
953	215	183	151
954	9	13	11
955	317	264	130
956	22	20	21
957	16	10	9
958	59	43	37
959	16	14	8
960	1028	865	926
961	1251	1138	727
962	1313	1076	703
963	1197	1142	1004
964	55	42	38
965	47	49	22
966	220	144	122
967	0	0	1
968	2287	1733	1234
969	1257	1112	829
970	193	146	89
971	239	193	166
972	1613	1124	887
973	343	256	217
974	31	35	35
975	0	0	0
976	9	11	7
977	135	100	143
978	597	509	402
979	4	2	7
980	28	22	15
981	0	0	0
982	23	17	5
983	292	237	188
