	F0	F1	F2
524	495	433	214
525	86	67	37
526	365	280	207
527	133	104	80
528	114	121	72
529	0	0	1
530	19	8	12
531	6	10	3
532	510	485	415
533	85	107	41
534	326	254	156
535	1	1	0
536	95	105	60
537	317	266	156
538	110	105	49
539	83	130	35
540	115	75	52
541	101	99	33
542	4	3	5
543	11	16	15
544	525	423	283
545	36	43	25
546	25	31	14
547	178	108	92
548	0	0	0
549	279	208	123
550	327	214	122
551	23	20	9
552	279	246	131
553	1776	1227	797
554	125	79	47
555	106	66	58
556	0	1	0
557	126	89	43
558	147	94	60
559	1	1	0
560	347	378	163
561	86	43	46
562	82	44	34
563	171	128	52
564	210	226	141
565	604	476	272
566	446	292	188
567	312	227	124
568	166	127	61
569	2544	1978	1451
570	168	105	59
571	66	57	17
572	227	179	104
573	0	0	0
574	2	0	0
575	176	122	88
576	3	1	0
577	82	59	45
578	105	79	33
579	1	0	0
580	65	47	27
581	54	53	61
582	0	0	0
583	138	101	54
584	7	6	4
585	212	159	92
586	16	6	4
587	171	161	89
588	78	64	38
589	0	0	0
590	38	21	16
591	93	59	23
592	277	241	111
593	189	116	66
594	438	268	122
595	0	0	1
596	249	214	98
597	2627	2621	2620
598	1191	1158	942
599	702	662	479
600	395	303	181
601	122	87	48
602	73	85	48
603	193	165	101
604	947	809	434
605	557	410	194
606	3907	3355	2536
607	98	83	61
608	36	26	10
609	2994	3042	2923
610	401	339	179
611	344	376	244
612	26	20	11
613	1	4	1
614	501	331	215
615	28	34	26
616	178	211	96
617	160	144	77
618	144	100	48
619	180	127	70
620	94	77	32
621	258	181	98
622	76	64	28
623	106	80	45
624	382	320	127
625	288	279	110
626	13	25	10
627	282	203	118
628	744	540	326
629	199	199	92
630	380	231	120
631	63	59	28
632	715	506	246
633	76	80	51
634	385	322	151
635	0	0	0
636	25	26	15
637	2	1	2
638	2338	2292	1914
639	726	614	426
640	329	312	120
641	120	94	46
642	794	510	366
643	66	62	43
644	1555	1225	835
645	149	117	70
646	47	47	15
647	301	193	130
648	118	110	65
649	317	190	128
650	29	42	44
651	0	0	2
652	199	154	85
653	54	48	31
654	274	262	215
655	5	4	8
656	328	264	152
657	99	69	30
658	942	870	399
659	223	202	148
660	731	676	247
661	711	515	336
662	37	35	28
663	90	83	57
664	81	73	20
665	129	101	71
666	117	92	59
667	384	270	172
668	313	274	112
669	1	7	1
670	191	143	119
671	421	291	141
672	174	138	67
673	325	248	102
674	158	97	69
675	35	27	9
676	5	2	3
677	885	830	502
678	139	176	70
679	422	287	152
680	57	61	35
681	185	196	155
682	159	96	65
683	465	386	194
684	186	170	111
685	75	46	22
686	0	0	0
687	462	316	188
688	58	36	19
689	210	166	87
690	7	3	1
691	299	211	122
692	1322	1028	626
693	174	136	76
694	198	174	130
695	0	0	0
696	317	303	168
697	34	26	38
698	91	91	19
699	43	50	28
700	0	1	0
701	270	194	132
702	597	374	231
703	7	6	7
704	6	2	0
705	197	150	93
706	13	7	6
707	0	0	1
708	21	24	16
709	25	13	5
710	174	149	65
711	153	123	77
712	384	336	153
713	1528	1236	692
714	441	340	214
715	684	485	224
716	76	58	30
717	155	102	54
718	47	43	12
719	164	138	73
720	73	70	68
721	135	117	49
722	17	18	10
723	1176	755	575
724	148	79	65
725	1265	1122	829
726	1382	811	551
727	264	241	129
728	524	550	346
729	268	275	91
730	821	488	180
731	344	164	98
732	1401	1004	430
733	20	4	11
734	14	13	2
735	295	270	165
736	280	242	162
737	641	469	266
738	72	66	45
739	6	7	4
740	982	760	513
741	136	126	90
742	495	554	399
743	325	298	182
744	2336	2231	1561
745	347	262	161
746	672	626	388
747	537	407	217
748	110	88	44
749	53	65	37
750	4	3	4
751	569	443	266
752	400	288	184
753	896	614	362
754	177	100	49
755	40	37	21
756	1485	1234	837
757	361	262	192
758	48	42	14
759	145	97	86
760	171	132	84
761	372	309	159
762	1446	1211	685
763	328	299	169
764	151	109	53
765	675	605	494
766	43	49	29
767	43	36	19
768	348	308	228
769	2061	1994	1649
770	407	324	216
771	4120	3906	3317
772	199	133	85
773	657	607	427
774	98	106	101
775	584	437	277
776	226	234	119
777	38	58	24
778	1023	787	457
779	307	275	189
780	288	258	204
781	157	110	68
782	188	153	109
783	2996	3048	2655
784	823	695	417
785	109	76	62
786	5	4	2
787	271	186	153
788	625	552	316
789	352	275	206
790	206	141	59
791	347	231	137
792	506	463	313
793	1148	859	630
794	3365	2764	2262
795	303	233	152
796	289	220	90
797	93	58	39
798	63	45	25
799	154	106	64
800	274	184	101
801	478	388	198
802	229	156	52
803	2002	1457	861
804	497	416	157
805	240	194	115
806	248	252	157
807	35	22	19
808	392	307	131
809	47	25	12
810	98	97	71
811	178	162	106
812	191	119	78
813	953	840	488
814	21	23	16
815	0	0	0
816	4	4	5
817	69	41	14
818	170	154	65
819	725	551	300
820	167	104	70
821	29	19	11
822	133	93	64
823	38	25	24
824	1507	998	548
825	106	80	46
826	290	207	169
827	559	496	244
828	440	402	250
829	341	311	154
830	171	140	70
831	320	253	130
832	159	99	57
833	474	388	271
834	404	423	171
835	58	49	20
836	137	91	92
837	646	650	515
838	542	457	192
839	57	35	33
840	72	59	35
841	35	30	7
842	439	343	155
843	91	73	32
844	54	57	61
845	16	7	31
846	432	277	140
847	84	57	23
848	1272	1167	984
849	52	40	31
850	441	349	203
851	98	62	53
852	69	62	40
853	11	9	8
854	715	665	452
855	98	84	43
856	43	43	28
857	436	339	184
858	1707	1559	1124
859	0	1	0
860	10	15	7
861	95	73	35
862	196	145	61
863	69	46	28
864	434	407	232
865	592	348	224
866	454	352	166
867	132	137	55
868	173	168	57
869	24	28	12
870	0	0	0
871	159	139	88
872	47	31	18
873	486	360	220
874	666	460	314
875	236	183	90
876	10	13	10
877	1031	996	745
878	0	2	1
879	424	241	150
880	174	133	63
881	72	46	25
882	103	55	37
883	17	6	11
884	96	87	41
885	0	0	0
886	1	0	0
887	23	26	21
888	528	361	242
889	27	21	15
890	1704	1267	946
891	1372	1304	926
892	35	37	25
893	152	130	103
894	20	29	12
895	714	539	339
896	39	29	17
897	0	0	0
898	858	837	326
899	465	413	286
900	120	94	61
901	3	4	0
902	185	126	64
903	81	63	32
904	93	78	96
905	79	63	26
906	231	179	113
907	280	209	138
908	361	345	132
909	0	0	1
910	328	293	189
911	146	60	51
912	313	296	213
913	322	192	141
914	162	127	76
915	32	20	13
916	0	1	1
917	110	89	48
918	135	127	60
919	3	0	0
920	0	0	0
921	64	45	45
922	252	212	130
923	236	148	99
924	57	72	34
925	266	179	113
926	185	111	101
927	505	369	176
928	320	169	111
929	579	428	219
930	286	265	145
931	0	0	0
932	6	7	3
933	314	278	162
934	294	188	102
935	324	221	176
936	379	322	252
937	37	30	15
938	203	149	106
939	82	78	48
940	1	0	0
941	764	527	410
942	0	0	0
943	91	86	50
944	297	182	71
945	356	272	171
946	544	418	210
947	813	656	300
948	360	257	156
949	2	5	4
950	140	132	33
951	1358	1104	632
952	193	205	85
953	138	128	43
954	0	2	0
955	241	236	58
956	13	18	20
957	30	16	13
958	66	67	23
959	18	14	6
960	388	345	237
961	391	370	200
962	760	603	310
963	1536	1544	1322
964	109	74	43
965	59	42	26
966	95	64	43
967	0	0	1
968	834	622	341
969	1145	1050	625
970	196	137	51
971	185	167	109
972	823	523	311
973	296	216	137
974	52	51	50
975	1	0	0
976	26	17	6
977	431	328	180
978	417	329	164
979	0	0	3
980	16	25	6
981	0	0	0
982	67	40	14
983	778	596	328
984	3583	3093	2740
985	204	158	80
986	439	289	149
987	760	510	201
988	193	182	108
989	2461	1982	1495
990	634	589	417
991	139	90	33
992	185	159	119
993	29	28	15
994	193	141	102
995	82	81	48
996	8	7	5
997	130	57	43
998	156	127	66
999	102	69	47
1000	177	164	79
1001	790	762	548
1002	120	134	48
1003	0	0	0
1004	247	189	133
1005	76	86	43
1006	1610	1462	900
1007	0	0	0
1008	327	245	118
1009	1528	1287	1099
1010	146	122	73
1011	86	84	58
1012	408	311	188
1013	79	43	35
1014	132	116	60
1015	351	290	136
1016	1074	748	439
1017	219	169	100
1018	1428	1183	586
1019	1	2	1
1020	243	198	68
1021	525	443	355
1022	149	123	53
1023	0	0	0
1024	332	315	181
1025	150	134	97
1026	3	8	6
1027	1772	1597	1270
1028	190	172	65
1029	1095	800	428
1030	249	181	85
1031	53	52	23
1032	287	209	138
1033	332	234	188
1034	116	110	35
1035	113	85	56
1036	83	55	26
1037	93	76	104
1038	161	161	98
1039	319	263	119
1040	250	269	205
1041	509	336	172
1042	620	543	366
1043	97	60	27
1044	190	188	105
1045	155	110	63
1046	1	2	0
1047	457	313	263
1048	116	73	54
1049	2	5	1
1050	122	99	47
1051	377	286	176
1052	36	57	53
1053	367	325	207
1054	2	0	2
1055	379	310	216
1056	757	674	501
1057	201	180	81
1058	533	427	183
1059	2	3	0
1060	1592	1175	772
1061	107	46	9
1062	1653	1426	913
1063	147	104	39
1064	898	693	471
1065	759	876	707
1066	46	32	17
1067	80	53	25
1068	0	0	2
1069	145	105	43
1070	433	312	134
1071	48	41	28
1072	3	1	0
1073	333	290	261
1074	916	1007	729
1075	74	43	35
1076	10	15	13
1077	61	43	28
1078	738	530	396
1079	109	110	38
1080	62	74	37
1081	14	6	9
1082	9	6	5
1083	76	70	36
1084	1175	971	736
1085	143	140	99
1086	155	165	80
1087	7	8	2
1088	119	81	42
1089	16	11	12
1090	1	0	0
1091	18	16	15
1092	853	655	392
1093	217	191	88
1094	53	37	22
1095	322	245	127
1096	574	452	276
1097	21	27	13
1098	108	120	39
1099	154	132	80
1100	62	76	45
1101	843	662	498
1102	559	458	200
1103	358	350	206
1104	40	18	19
1105	460	401	118
1106	112	73	36
1107	364	266	202
1108	194	170	119
1109	92	86	25
1110	6	5	1
1111	27	24	15
1112	299	240	97
1113	78	64	14
1114	152	71	44
1115	1	3	2
1116	81	56	56
1117	231	210	163
1118	0	1	0
1119	1018	743	546
1120	8	14	11
1121	21	20	9
1122	47	42	26
1123	1	0	1
1124	74	51	26
1125	53	20	12
1126	137	118	57
1127	112	66	34
1128	4	4	9
1129	38	32	2
1130	89	92	41
1131	52	42	26
1132	64	50	37
1133	60	53	22
1134	228	168	102
1135	909	607	372
1136	447	295	102
1137	1587	1231	569
1138	90	53	32
1139	185	150	66
1140	158	109	76
1141	11	17	16
1142	195	149	46
1143	188	163	83
1144	673	500	247
1145	474	359	299
1146	2	1	0
1147	730	579	285
1148	566	415	230
1149	763	614	404
1150	37	23	14
1151	919	757	423
1152	2062	1985	1843
1153	126	92	26
1154	284	270	131
1155	209	152	84
1156	64	43	22
1157	1020	839	584
1158	2	0	3
1159	34	27	11
1160	667	594	392
1161	246	180	121
1162	241	238	72
1163	303	245	103
1164	83	61	44
1165	895	557	322
1166	0	0	0
1167	66	70	22
1168	137	146	58
1169	69	61	29
1170	1100	745	384
1171	319	282	119
1172	2241	1589	1169
1173	47	43	18
1174	48	32	20
1175	14	10	8
1176	518	331	184
1177	136	123	61
1178	317	251	175
1179	10	6	4
1180	30	16	11
1181	231	160	70
1182	1	1	0
1183	132	81	43
1184	131	112	53
1185	41	28	17
1186	915	663	339
1187	3878	3500	2674
1188	219	145	106
1189	134	110	64
1190	9	26	9
1191	49	49	38
1192	500	392	213
1193	276	215	117
1194	62	47	14
1195	17	14	17
1196	89	174	46
1197	0	0	0
1198	33	31	15
1199	80	147	48
1200	47	53	22
1201	114	78	38
1202	10	5	3
1203	0	0	0
1204	206	150	75
1205	796	714	339
1206	151	97	99
1207	516	477	179
1208	157	122	55
1209	1270	885	555
1210	1197	1065	831
1211	657	486	380
1212	459	373	168
1213	0	0	0
1214	0	0	0
1215	1589	1201	651
1216	224	172	111
1217	102	120	38
1218	4722	4167	3401
1219	4	7	6
1220	495	461	276
1221	0	0	0
1222	82	63	43
1223	69	62	26
1224	356	262	129
1225	202	153	46
1226	216	169	119
1227	393	332	232
1228	48	34	18
1229	371	266	132
1230	0	3	1
1231	1170	1020	718
1232	103	76	44
1233	142	137	117
