gene_id	log2FoldChange.sc5314	log2FoldChange.plc124
CAALFM_CR03270WA	-0.181285030025101	0.10244557615639
CAALFM_CR03300CA	-0.199399431096766	-0.262904542732683
CAALFM_CR03310CA	0.0364220206980442	0.00731546929419261
CAALFM_CR03320CA	NA	NA
CAALFM_CR03330WA	0.237167266786673	-0.0690390683855729
CAALFM_CR03340CA	0.0566141505068689	-0.122892541814167
CAALFM_CR03350CA	0.136460655872181	-0.0161001843224033
CAALFM_CR03360WA	-0.0390349089937879	-0.0722493697098437
CAALFM_CR03400WA	0.0384902470222229	-0.0606972489528135
CAALFM_CR03410WA	-0.706343221252846	0.0204732997546636
CAALFM_CR03430WA	0.166086090459894	0.0534197288659171
CAALFM_CR03440WA	0.0545999438805835	-0.21415026872993
CAALFM_CR03460WA	0.239450671396775	-0.114040552929488
CAALFM_CR03470WA	-0.00936339616969321	-0.0382187925449127
CAALFM_CR03480WA	-0.164402085062737	-0.0202931655779073
CAALFM_CR03510WA	-0.177786724139628	-0.128352776631267
CAALFM_CR03520CA	0.12120573247581	0.0186203945269695
CAALFM_CR03530WA	0.0331514498941299	-0.184666077400141
CAALFM_CR03540WA	-0.245752609923904	0.0830210149570264
CAALFM_CR03560WA	0.0517034068994514	-0.163426616403798
CAALFM_CR03580CA	0.0827136937056884	0.0778725299540841
CAALFM_CR03590CA	0.365576044752376	-0.170548322617626
CAALFM_CR03600CA	0.182284359427933	0.090471591561982
CAALFM_CR03620CA	-0.636404686264326	-0.277503049220167
CAALFM_CR03640CA	0.113181112893344	0.0110775388046092
CAALFM_CR03660CA	-0.168465346977545	-0.0136398657812723
CAALFM_CR03670WA	-0.866753850072195	-0.196855798990942
CAALFM_CR03690WA	-0.0240150142434123	0.0815713641681448
CAALFM_CR03700CA	-0.422549991328702	-0.147939472949651
CAALFM_CR03710CA	-0.216886643741174	-0.110344515722722
CAALFM_CR03730CA	-0.343282620799848	0.0407339914963074
CAALFM_CR03740CA	0.165246995754243	0.0346760074465401
CAALFM_CR03760WA	0.154407977523106	0.011183062125393
CAALFM_CR03780CA	0.183401311520816	0.0334043144503638
CAALFM_CR03840CA	-0.146749460440657	0.0842399806475961
CAALFM_CR03860CA	0.15191086789699	0.141410527008622
CAALFM_CR03870WA	-0.771716778934934	0.02624277732434
CAALFM_CR03910CA	-0.547177003986115	-0.241520064889283
CAALFM_CR03930CA	0.195236152123697	0.11252680727754
CAALFM_CR03940WA	-0.0830759521679547	0.0701982606810002
CAALFM_CR03950WA	0.188978552394109	0.0946267548683368
CAALFM_CR03960CA	-0.0132826973842389	0.087136418293662
CAALFM_CR03980WA	0.0199872854917984	0.0184023325781236
CAALFM_CR04020CA	0.0298067813846369	-0.077275527246159
CAALFM_CR04080CA	0.0682932802376423	-0.0345018673315966
CAALFM_CR04110WA	-0.094864520594421	-0.156394833113669
CAALFM_CR04120CA	0.479876622715642	0.478211341135541
CAALFM_CR04140WA	-0.0698736692607828	-0.0199530136540831
CAALFM_CR04150WA	0.0558568392621058	-0.00854975306559078
CAALFM_CR04160CA	0.00691180292898389	-0.0396528929728261
CAALFM_CR04170WA	0.0406079316173149	0.0251220883746365
CAALFM_CR04180CA	-0.168579735892913	-0.0800053278919799
CAALFM_CR04220CA	-0.247932487670126	-0.0717978426701531
CAALFM_CR04230WA	0.118509593542757	0.171173543838637
CAALFM_CR04240CA	0.0629310622614389	-0.0277241683555227
CAALFM_CR04250WA	0.203392620026177	-0.055327332252903
CAALFM_CR04270CA	-0.146321443352095	-0.0790913620512959
CAALFM_CR04280CA	0.302005337126808	0.412948283835403
CAALFM_CR04300WA	0.231586060843983	0.0728947251509523
CAALFM_CR04310CA	0.17761928281508	-0.0602491561443064
CAALFM_CR04330WA	0.154880296366508	-0.1054993957063
CAALFM_CR04350CA	-0.116885940729692	0.020206276375303
CAALFM_CR04370WA	0.0236465462032353	-0.0282143081132742
CAALFM_CR04390CA	-0.327986863617407	-0.144749434809662
CAALFM_CR04400WA	0.40296865913159	-0.218987623897912
CAALFM_CR04410WA	-0.176964305135476	0.278070117384427
CAALFM_CR04450CA	0.228106878553387	-0.0735933273209624
CAALFM_CR04460CA	0.0433294675244366	-0.114317639079727
CAALFM_CR04490CA	0.143643098322591	0.0290170399705839
CAALFM_CR04500CA	0.143091900200945	0.120545378409827
CAALFM_CR04560CA	0.165024100932456	-0.140479706760775
CAALFM_CR04580WA	0.145742629845997	-0.0118026583658612
CAALFM_CR04600WA	0.0277560633974972	0.0195264272645518
CAALFM_CR04610CA	-0.368193990853761	0.0172460215089959
CAALFM_CR04620CA	-0.983745108897582	-0.080745456508751
CAALFM_CR04650WA	0.0539793731204595	-0.061022967315129
CAALFM_CR04680CA	-0.296647648754776	0.145991272218485
CAALFM_CR04710WA	-0.169544917950453	0.113503146266217
CAALFM_CR04720CA	-0.136740461860082	-0.0621737370448725
CAALFM_CR04730WA	-0.0606490443003708	-0.0238089344716035
CAALFM_CR04750WA	-0.238609322209855	0.083083421287699
CAALFM_CR04760CA	-0.271248811245213	0.0878135545154455
CAALFM_CR04770CA	-0.435593836662858	0.20076390271725
CAALFM_CR04820WA	-0.0796600925449994	0.563331864735044
CAALFM_CR04830CA	0.00796846743884336	0.0104944956691229
CAALFM_CR04850CA	-0.120295007094351	0.604946278635476
CAALFM_CR04860CA	-0.275824620129443	0.590222068856759
CAALFM_CR04870CA	-0.515741869702553	0.0238937216017873
CAALFM_CR04880WA	0.131511674059783	0.126298061329638
CAALFM_CR04920WA	-0.177129254818635	-0.0369585778153541
CAALFM_CR04940WA	-0.00960272933310556	-0.0944443492682789
CAALFM_CR04970CA	-1.21756930993778	-0.314388382365152
CAALFM_CR04980CA	-1.4053381142517	0.0836746807333038
CAALFM_CR04990CA	1.23695063806529	0.55575001090387
CAALFM_CR05010WA	0.0173720944004042	0.0521002189918661
CAALFM_CR05030WA	0.164048485879528	-0.0269682052625506
CAALFM_CR05100WA	-0.0141108992145111	-0.141231088277414
CAALFM_CR05120WA	-0.011462193752981	0.0457065862850274
CAALFM_CR05130CA	0.033729861403425	0.130918139686546
CAALFM_CR05140WA	0.172721043398198	-0.0181433889280728
CAALFM_CR05150WA	-0.147503381161749	-0.0208458300721008
CAALFM_CR05160CA	0.132289405689435	0.199365491169951
CAALFM_CR05190WA	1.96060554625537	1.39517751943165
CAALFM_CR05200CA	-0.647690256444827	0.00586751226513633
CAALFM_CR05210WA	-0.422160811337536	-0.116348716561209
CAALFM_CR05310WA	0.215906312844357	-0.123300625813104
CAALFM_CR05330WA	-0.415994097183575	-0.0346235670396699
CAALFM_CR05360CA	-0.072542260861879	-0.247730819596038
CAALFM_CR05440WA	0.0253740746124696	0.00469976875569287
CAALFM_CR05450CA	-0.0448346216760479	-0.0850838368624639
CAALFM_CR05460WA	-0.067895698488406	-0.0125899038697814
CAALFM_CR05480WA	-0.0637964774836436	-0.107338676843042
CAALFM_CR05500CA	-0.0728064604854173	0.0928938920885096
CAALFM_CR05540CA	0.16979965161116	-0.0390900195175991
CAALFM_CR05550CA	-0.10611043159461	-0.0866260779307671
CAALFM_CR05560WA	-0.159032315608199	0.0464108714206614
CAALFM_CR05580CA	-0.476110628619655	-0.344332250545773
CAALFM_CR05640CA	0.0708908266630848	0.0059486028083699
CAALFM_CR05680CA	0.0457987543145301	-0.097008130632086
CAALFM_CR05700CA	0.188221591452725	0.00211630754397091
CAALFM_CR05710CA	-0.163065657936452	-0.120979972663937
CAALFM_CR05730CA	-0.164106804207306	-0.14360842758458
CAALFM_CR05750WA	-0.305051543493093	-0.0390192727509717
CAALFM_CR05760CA	0.0556534378358566	-0.0683658134364653
CAALFM_CR05770WA	0.116601870140522	0.0737724251260112
CAALFM_CR05800CA	0.203513419074302	0.0062042278643244
CAALFM_CR05840WA	0.175994093382148	-0.139564867819107
CAALFM_CR05860WA	-0.0277291977682321	0.0886313710271419
CAALFM_CR05880WA	0.235047301551219	-0.00130887556262216
CAALFM_CR05890CA	0.239552398818627	0.0503430089471606
CAALFM_CR05900WA	0.079129398494889	0.111675566357618
CAALFM_CR05910WA	0.187806162096455	0.0355415832198737
CAALFM_CR05960WA	0.106975867900029	-0.144359437836373
CAALFM_CR05970CA	0.0970389214165957	-0.0221013993538159
CAALFM_CR05980WA	0.146863427337508	0.0289864213296364
CAALFM_CR06010WA	0.318915393524344	0.211022783009138
CAALFM_CR06020WA	-0.0648900517388998	0.0528649774771285
CAALFM_CR06030CA	-0.541613240001736	-0.131134244321341
CAALFM_CR06040WA	-0.196723633661863	-0.149104549767769
CAALFM_CR06060WA	0.136728208719804	-0.132625459842888
CAALFM_CR06070WA	-0.0797005349946575	0.00600027396605044
CAALFM_CR06090WA	0.111479161678639	-0.0467414053466925
CAALFM_CR06100CA	-0.171477340713509	-0.110666746884352
CAALFM_CR06140WA	-0.907207562798145	-0.310020224154429
CAALFM_CR06170WA	-0.125964210800265	-0.0384193519551741
CAALFM_CR06230WA	-0.424866976873045	0.149322886851978
CAALFM_CR06250WA	0.0154483604505741	0.129153176337029
CAALFM_CR06260WA	-0.0450518674294124	0.0645998059580393
CAALFM_CR06270WA	-0.168970810686807	0.327086653149269
CAALFM_CR06290CA	0.226589837912157	-0.0446561204402717
CAALFM_CR06310WA	-0.354174547725199	-0.0482355156213701
CAALFM_CR06320CA	-0.665375729470769	-0.163611095127466
CAALFM_CR06330CA	0.14909804262332	0.0609603402305659
CAALFM_CR06380CA	0.122086235259898	-0.105652606826996
CAALFM_CR06430WA	0.175439672232401	-0.0520020195782939
CAALFM_CR06450WA	0.00435558709895362	0.0982876962281352
CAALFM_CR06470WA	0.05030363075864	0.20146137005292
CAALFM_CR06500CA	-0.105425949550351	0.167725293083052
CAALFM_CR06510WA	0.00152709179047872	0.000333044093448649
CAALFM_CR06520CA	-0.414465637601724	0.0135619915826926
CAALFM_CR06530WA	0.299004325603687	0.0411578901179987
CAALFM_CR06550CA	0.0819789653512593	-0.0324226192673068
CAALFM_CR06560CA	-0.234953968220182	0.298302451612202
CAALFM_CR06570CA	0.13891994900945	0.109827985275279
CAALFM_CR06580WA	-1.61136508136498	0.647296687197916
CAALFM_CR06620WA	0.0293787849452952	0.138606070517522
CAALFM_CR06640CA	-0.333405612950813	0.118129367822166
CAALFM_CR06650CA	0.610389596778162	1.74311449812801
CAALFM_CR06680CA	0.154669111780063	-0.0442016239938623
CAALFM_CR06690CA	0.173939298980672	-0.00621726547815523
CAALFM_CR06740WA	-0.0599563719370389	-0.0904257660462986
CAALFM_CR06770CA	0.0506593219975075	-0.163874086467115
CAALFM_CR06780WA	0.13640452414085	0.0105310894710757
CAALFM_CR06790CA	-0.0886183815464385	0.251420823247221
CAALFM_CR06820WA	0.259927995718404	0.0879862572922112
CAALFM_CR06840WA	0.0436897152951606	0.0410946904191913
CAALFM_CR06850CA	0.185593362555348	-0.0373771080513823
CAALFM_CR06870CA	-0.496028368723624	0.0545526220207369
CAALFM_CR06920WA	0.0438625274434498	0.20965844062033
CAALFM_CR06930WA	-0.117855983837756	-0.0269466097260835
CAALFM_CR06960WA	0.0344913329010719	0.100550236866925
CAALFM_CR06970CA	0.138620097605649	0.013856471114986
CAALFM_CR06980WA	-0.0195883177295138	0.499961335611737
CAALFM_CR06990WA	-0.0983295172834293	0.220873228385743
CAALFM_CR07020WA	-0.734375532842034	-0.0108660796056188
CAALFM_CR07030CA	0.0913053287097322	0.0600036460687443
CAALFM_CR07080WA	-0.116400686402868	0.0671363630682626
CAALFM_CR07110CA	-0.498227216591307	0.0356672468666703
CAALFM_CR07120CA	-0.556286986721988	-0.102402655260049
CAALFM_CR07140CA	-1.73355295757184	-0.13697943319849
CAALFM_CR07160CA	0.00915633894327009	-0.165918869015117
CAALFM_CR07170WA	-0.140360029274145	-0.0306084887360835
CAALFM_CR07190WA	-0.110609984928301	-0.182471224771573
CAALFM_CR07200WA	0.0381731952159358	0.0174376802605904
CAALFM_CR07220CA	-0.22209912620975	-0.133040351418334
CAALFM_CR07230WA	0.205847422589894	-0.129412529878434
CAALFM_CR07250CA	0.162902648083732	-0.0841035708070181
CAALFM_CR07260CA	-0.856777636130965	0.184829655582282
CAALFM_CR07300WA	-0.495353614819343	-0.0309060691192617
CAALFM_CR07310WA	0.100671012630711	0.0889314883324228
CAALFM_CR07320CA	0.100816064391025	-0.0842504602593135
CAALFM_CR07340CA	0.065574931787539	-0.135765014917654
CAALFM_CR07350WA	-0.0032402231119921	0.0675028146112747
CAALFM_CR07370WA	-0.00311412841399883	0.137252572506386
CAALFM_CR07460CA	0.0253811018086878	-0.0443075000515992
CAALFM_CR07470WA	0.0953015499776811	0.0937227532874634
CAALFM_CR07480WA	-0.408725666842031	0.0033011630896534
CAALFM_CR07500WA	-0.449618059134933	-0.245289630867561
CAALFM_CR07510WA	-0.146730396525456	0.0259727951403335
CAALFM_CR07540CA	-0.723519157689982	0.0232648562341424
CAALFM_CR07570WA	0.0795954878627558	-0.11194439980262
CAALFM_CR07600WA	0.177846236026192	-0.134751044928857
CAALFM_CR07640CA	0.0689809942688533	0.086902954157465
CAALFM_CR07660CA	0.106765041195051	0.124128920498204
CAALFM_CR07670WA	0.169158283678821	0.213158833512194
CAALFM_CR07680CA	0.403006066398163	-0.215212906103352
CAALFM_CR07690WA	0.0784586659754723	-0.120784511741447
CAALFM_CR07700WA	-0.203495656576108	0.186485946296384
CAALFM_CR07740WA	-0.423018057085092	0.162148591847205
CAALFM_CR07750CA	0.215859608659943	0.00219181940141151
CAALFM_CR07760WA	0.204841900083964	0.0366991676626386
CAALFM_CR07780WA	-0.0948226969641896	0.0167503956446669
CAALFM_CR07820WA	-0.584501674667605	-0.00863457327254525
CAALFM_CR07830CA	0.181691877506551	-0.0209441002714816
CAALFM_CR07840CA	-0.293613567522832	-0.0490784178377646
CAALFM_CR07850WA	0.033893597728059	-0.087957808528827
CAALFM_CR07870WA	0.0480519870605963	0.0642434803788089
CAALFM_CR07910CA	0.214762228610286	-0.0879828329945583
CAALFM_CR07920WA	-0.363939427088157	-0.0667021721673042
CAALFM_CR07940WA	-0.0529602255786668	-0.0806987295986936
CAALFM_CR08000CA	0.0332831748276751	-0.101100193734072
CAALFM_CR08040WA	0.239719568347145	-0.0404034310827088
CAALFM_CR08050CA	-0.0149410061345847	0.0164441070845755
CAALFM_CR08080WA	0.0931000213153024	-0.0106037285916116
CAALFM_CR08110WA	0.139025647005314	0.0219348633684596
CAALFM_CR08130WA	0.0988167659387238	-0.0177148249116991
CAALFM_CR08170CA	-0.0101444335026115	-0.0511771744371629
CAALFM_CR08190WA	-0.00876497837095849	-0.137290238386016
CAALFM_CR08200CA	0.00502683519477516	-0.0614517249543116
CAALFM_CR08260CA	-0.429552022078759	0.0787148602860993
CAALFM_CR08270WA	-0.751395665850671	-0.237336964048203
CAALFM_CR08280WA	-0.0936286706944715	-0.168163329603939
CAALFM_CR08290WA	-0.47448924847986	-0.0546297724901657
CAALFM_CR08300CA	0.0160206400525228	-0.101498323969558
CAALFM_CR08310CA	-0.214674422950415	0.333768243425694
CAALFM_CR08330WA	0.207586902205557	-0.0702402952752617
CAALFM_CR08350WA	0.222660624275574	-0.00307739926099731
CAALFM_CR08380CA	-0.474966095492515	-0.337621181923261
CAALFM_CR08400CA	0.168746229201937	-0.0894427750709356
CAALFM_CR08410WA	-0.0786431752569943	-0.175913553146553
CAALFM_CR08420WA	0.1892277206057	-0.0347457995886252
CAALFM_CR08430WA	-0.638983859414602	-0.0404569834162361
CAALFM_CR08440WA	-0.552206859790229	-0.198200618808148
CAALFM_CR08450CA	-0.386376460997907	-0.108769791448379
CAALFM_CR08470WA	-0.148241690745451	-0.0554776138849624
CAALFM_CR08480CA	-0.415712871364727	0.0284467940434597
CAALFM_CR08500WA	0.044194240146362	0.028372835792128
CAALFM_CR08520CA	0.0404013372582594	0.0751125165911359
CAALFM_CR08550WA	0.141834899025536	-0.00361669647844605
CAALFM_CR08560CA	0.252333121746628	0.00278059428692325
CAALFM_CR08580CA	0.197315872122742	0.113989526743034
CAALFM_CR08590WA	0.147387768704481	-0.0618262106112085
CAALFM_CR08610WA	-0.0590589049049132	-0.0100510989541056
CAALFM_CR08620CA	0.222595058306487	-0.151189736820665
CAALFM_CR08640CA	0.0299969495007953	-0.0596887845642657
CAALFM_CR08650CA	0.310006958761581	0.0100981937961056
CAALFM_CR08670CA	-0.318014423320562	0.094903184470889
CAALFM_CR08680CA	-0.422271493451013	-0.0681415266049989
CAALFM_CR08710WA	-0.198281796235654	-0.0740844097039206
CAALFM_CR08720WA	0.0170650905346156	0.10010376653271
CAALFM_CR08740WA	-0.311642769397697	0.414662603788796
CAALFM_CR08830WA	0.158616574130149	-0.255754565824521
CAALFM_CR08880CA	-0.11703566141087	-0.0808729116199671
CAALFM_CR08900CA	-0.348040647036893	-0.0757361882484469
CAALFM_CR08920WA	0.176876608324874	-0.103045093873811
CAALFM_CR08930CA	0.182703245386851	0.0229377059292823
CAALFM_CR08940WA	0.277167474991436	-0.0739770740948541
CAALFM_CR08980CA	-0.388384721307909	-0.221983746756554
CAALFM_CR08990CA	-0.0202359099520632	-0.0157463278238486
CAALFM_CR09010CA	0.0487124660339468	0.140894585570623
CAALFM_CR09040WA	-0.0800319319517376	-0.105362830174897
CAALFM_CR09050CA	-0.157213149467181	-0.183313015877973
CAALFM_CR09060WA	-0.586069754537328	0.310778744907005
CAALFM_CR09070CA	-0.0145252277554429	0.0572392989618202
CAALFM_CR09090CA	0.0674347267942298	0.146866114645955
CAALFM_CR09100CA	-0.122193683890095	0.207550018023393
CAALFM_CR09110CA	-0.00730135701273931	0.143563750976505
CAALFM_CR09140CA	0.436134031688294	0.35639402996567
CAALFM_CR09150WA	0.0888992103233981	0.114888460662283
CAALFM_CR09190CA	0.221877152203752	-0.0304450058842043
CAALFM_CR09230CA	-0.193038434244691	0.00449501943571077
CAALFM_CR09240CA	0.0596505842126048	0.0733488907542544
CAALFM_CR09310WA	0.0260660699099185	0.0758681173786421
CAALFM_CR09330CA	-0.406012953266439	-0.00598932942859924
CAALFM_CR09340WA	0.174693114425551	0.390208711105365
CAALFM_CR09350CA	0.0768419931286443	0.631499908547914
CAALFM_CR09390CA	-0.571020763674451	0.304050081361028
CAALFM_CR09410WA	-0.218560620606727	0.0117640247429812
CAALFM_CR09440CA	-0.0325232937542462	-0.165084538014846
CAALFM_CR09460CA	-0.310207320649013	-0.0724798491338386
CAALFM_CR09480WA	0.170480942115835	-0.0376084432574822
CAALFM_CR09490WA	-0.0908871646964731	0.179815959204437
CAALFM_CR09500CA	-0.0224311878888754	0.163791702643987
CAALFM_CR09510CA	-0.38749594182386	0.167720178460867
CAALFM_CR09520CA	-0.147049527826662	-0.030201431769799
CAALFM_CR09530CA	-0.0104095182008598	-0.30883714095281
CAALFM_CR09560CA	-0.25301847347031	0.0656916191009973
CAALFM_CR09570WA	0.208704306218358	0.1715847707363
CAALFM_CR09580CA	0.143045192950464	0.240060855157509
CAALFM_CR09590WA	0.286818070312522	0.457776140713577
CAALFM_CR09610CA	0.274962537669025	0.122046771913408
CAALFM_CR09620CA	-0.292677201623852	0.131401175113883
CAALFM_CR09640CA	0.111742647835127	-0.0223594649005612
CAALFM_CR09660WA	0.185736301293421	0.294602838060454
CAALFM_CR09670CA	-0.196951586990331	-0.0221243599790273
CAALFM_CR09700WA	-0.0587010620639968	-0.134463660118667
CAALFM_CR09740WA	0.0585706020257826	0.0855191540829446
CAALFM_CR09750CA	0.0775524318309016	0.28517541381444
CAALFM_CR09800CA	0.0759835855876481	-0.149766548277721
CAALFM_CR09810WA	-0.102279807797698	0.012094485205775
CAALFM_CR09830WA	0.0474497613170678	0.00794715048865033
CAALFM_CR09840CA	0.135341343169573	0.206807634865114
CAALFM_CR09920WA	-0.0876573713463956	-0.0651732000695146
CAALFM_CR09930WA	-0.0311994878153104	0.0953875988636936
CAALFM_CR09940WA	-0.399590595796407	0.203943289577109
CAALFM_CR09990WA	-0.408407366511004	-0.0746046140214478
CAALFM_CR10000CA	0.145857262783587	0.0703497224190766
CAALFM_CR10020CA	-0.12581081553481	0.242347798868485
CAALFM_CR10040WA	0.35577516007525	0.0659193324631359
CAALFM_CR10060WA	0.132865836385024	-0.0332244616816146
CAALFM_CR10120CA	0.0432734598983816	0.116924762689258
CAALFM_CR10130WA	0.136529921878628	0.143578911157964
CAALFM_CR10140WA	-0.210069706071896	3.79371429471962e-05
CAALFM_CR10170CA	-0.0126815761131165	0.0285414516292493
CAALFM_CR10180WA	0.0509082590823594	0.033078551142808
CAALFM_CR10190CA	-0.104761557910927	0.13813649564453
CAALFM_CR10200WA	-0.574360179991181	-0.588265517161009
CAALFM_CR10230WA	-0.19001889978045	-0.100101518297894
CAALFM_CR10260WA	0.0278767974531818	-0.0861828818191657
CAALFM_CR10280WA	0.139984200125989	0.151992332199201
CAALFM_CR10290CA	0.000930269665445001	-0.0951049305822291
CAALFM_CR10310WA	-0.37598579540626	-0.289039415804536
CAALFM_CR10320WA	0.420463222970286	-0.389761420300481
CAALFM_CR10380CA	-0.0705973209831563	0.16905169758685
CAALFM_CR10390WA	0.128490133580812	0.0791460638403179
CAALFM_CR10400WA	0.223460602899672	-0.0510373191364228
CAALFM_CR10410CA	-0.58624751774168	-0.113814304887232
CAALFM_CR10420WA	-0.221964755613044	-0.0609489661768855
CAALFM_CR10430CA	0.045688005955823	-0.0608664267916407
CAALFM_CR10440WA	0.0836469019403205	-0.0149265653336979
CAALFM_CR10470CA	0.315117591874054	-0.0338440913112915
CAALFM_CR10500CA	-0.253054696169556	0.0521966144440086
CAALFM_CR10510WA	-0.226957389913114	-0.0438702152665193
CAALFM_CR10530WA	0.13432177747173	-0.000103217734320028
CAALFM_CR10590WA	-0.289993028290354	-0.167839146953162
CAALFM_CR10600CA	0.0713968308403839	-0.0519955675274406
CAALFM_CR10610CA	0.266473988848395	0.057014174732647
CAALFM_CR10620CA	-0.272725309731697	-0.099343581879909
CAALFM_CR10630WA	-0.00523725140328534	-0.00620140066746408
CAALFM_CR10640WA	-0.35788640761045	-0.22040203371388
CAALFM_CR10730CA	-0.0644268775648444	-0.076401928659039
CAALFM_CR10740WA	0.0318480504591916	-0.10196430452847
CAALFM_CR10750CA	-0.0194074069666742	-0.027905190841935
CAALFM_CR10760CA	-0.0218537739373312	-0.0317395819248319
CAALFM_CR10770WA	-0.0785539288262868	-0.0738243538210722
CAALFM_CR10800CA	-0.146355060548855	-0.190944191037853
CAALFM_CR10810CA	-0.370922456906221	-0.229921434098884
CAALFM_CR10820WA	-0.919972099255245	0.0211949393909659
CAALFM_CR10830CA	-0.90456518927638	-0.452817878145434
CAC2	0.0140373170572427	-0.155277417751142
CAF16	0.180254487282201	0.00287342483045017
CAG1	-0.272321913369797	0.0323735251847417
CAK1	0.0977276333873155	0.17634283482046
CAM1	-0.162435794680741	-0.0122692621913894
CAM1-1	-0.0184952745428947	0.145051262763385
CAN1	0.0494545522812114	0.189586842764505
CAN2	0.0442789842289511	-0.0116539483565821
CAN3	-0.151948629126977	-0.0625751583899383
CAP1	-0.219043393049999	0.0830283027970007
CAP4	0.0365532299460051	-0.124874972025223
CAR1	0.0267323226961024	0.0139799073781365
CAR2	-0.340251563636389	-0.330160865544866
CAS1	0.0608902727500603	0.132407190850707
CAS4	-0.182786126067647	-0.0830674562730433
CAS5	-0.072119059346297	-0.183621210848293
CAT1	-0.944242995724745	-0.158853339037378
CAT2	-0.180105407685721	-0.10671789459073
CAT8	-0.0274398954656897	-0.124898807811989
CBF1	0.145661271398514	-0.185651799676294
CBK1	0.0319852861897672	-0.145618966128679
CBP1	0.389357134496219	0.21547521859776
CBR1	0.239696683121997	0.34508891349838
CCC1	-0.227277296600497	-0.364755279267105
CCC2	-0.0963717893281906	0.184457624131416
CCE1	-0.151424318406644	-0.212814802887286
CCH1	-0.0959141192306228	-0.010211902511644
CCN1	-0.282745501192135	-0.00240917494455389
CCP1	-0.12339330529734	-0.0311902348638154
CCR4	-0.67265457031767	-0.141438996925346
CCS1	0.144320910514709	-0.0244707276607433
CCT2	0.0888689710839006	-0.0109769836015609
CCT3	0.0351535980540636	-0.0533269482009154
CCT5	0.035523837740591	-0.0306671653836812
CCT6	-0.221543398475452	-0.0480076714217559
CCT7	0.00167291484044192	0.0476117451124243
CCT8	-0.591040319007363	-0.236099566734955
CCW14	0.198295726986604	0.0576613591270954
CDA2	-0.399390045062249	0.153736273393281
CDC10	0.0659321090636086	0.001262740642135
CDC11	0.0697720965096116	-0.160944869947043
CDC12	0.148087627173098	0.0109924302476211
CDC13	-0.0851526073104789	0.192974374200637
CDC14	0.0998371679369067	-0.142876659063872
CDC15	-0.376474093167069	-0.091214565474148
CDC19	0.0368043196011613	-0.00986729582199796
CDC20	-0.371335168791225	-0.102217417583661
CDC21	0.114426879443325	0.112470965637203
CDC23	-0.326073444828268	-0.191340871346147
CDC24	-0.297733630252894	-0.0974887679226374
CDC27	0.120288105279485	-0.0560784042776465
CDC28	-0.022494991184389	0.104638646347696
CDC3	-0.0167498955502859	-0.0170878227269032
CDC34	0.129824476204212	-0.0662149377068953
CDC37	0.127886218927143	-0.0221967109140326
CDC39	-0.091977228936507	-0.0925417821346112
CDC4	0.114755701679997	0.0345497459396117
CDC42	0.0385386067630426	0.000357201480091333
CDC43	-0.153944355014137	0.312229389078564
CDC45	-0.00534475671090521	-0.03933428802393
CDC46	-0.129013786612776	-0.0339130948241714
CDC47	0.109069705854036	-0.140842303049417
CDC48	0.0165702201508228	-0.0265828179102967
CDC5	-0.215883176482185	-0.0797347137119343
CDC50	0.129826807314825	-0.150407298063265
CDC53	-0.154469515146293	0.13479875008416
CDC54	0.103062616494457	0.00622176760735433
CDC55	0.11719815365408	-0.0481609621583437
CDC6	-0.218114040838708	-0.0366233412766905
CDC60	-0.0581460691868989	-0.0411099105111627
CDC68	-0.0201669782109901	-0.00175747239512164
CDC7	-0.420767672065185	-0.0724859791945004
CDC73	0.135107092903853	-0.0701044845506557
CDG1	-0.235611410552317	0.00966931524966696
CDH1	0.228863717552412	-0.141178514070296
CDL1	-0.0183330128291263	-0.0837326604284137
CDR1	-0.209820588136548	-0.188085449947384
CDR11	0.039201397821472	-0.0484175312377743
CDR2	-0.0472344686030973	-0.147156691734909
CDR3	-0.184144596382968	-0.0958819225830005
CDR4	0.277917529267696	-0.0612252824120384
CDS	-0.2460177950624	0.423008496391833
CDS	-0.2460177950624	-0.638509045976411
CDS	-0.2460177950624	1.26386024044565
CDS	-0.2460177950624	-0.0170067337883983
CDS	-0.2460177950624	-0.135655118546239
CDS	-0.2460177950624	0.173488174935803
CDS	-0.2460177950624	2.89198883839376
CDS	-0.2460177950624	-0.093931063598342
CDS	-0.2460177950624	-0.200962702249854
CDS	-0.2460177950624	-0.202671661998207
CDS	-0.2460177950624	NA
CDS	-0.2460177950624	-0.00573800987056176
CDS	-0.2460177950624	0.0487054140670133
CDS	-0.2460177950624	-0.036963461519222
CDS	-0.2460177950624	-0.169403185447503
CDS	-0.2460177950624	0.342655014769652
CDS	-0.2460177950624	0.112709811049267
CDS	-0.2460177950624	-0.0827938636324351
CDS	-0.2460177950624	0.555215723158868
CDS	-0.2460177950624	-0.0865954910185305
CDS	-0.179229830474449	0.423008496391833
CDS	-0.179229830474449	-0.638509045976411
CDS	-0.179229830474449	1.26386024044565
CDS	-0.179229830474449	-0.0170067337883983
CDS	-0.179229830474449	-0.135655118546239
CDS	-0.179229830474449	0.173488174935803
CDS	-0.179229830474449	2.89198883839376
CDS	-0.179229830474449	-0.093931063598342
CDS	-0.179229830474449	-0.200962702249854
CDS	-0.179229830474449	-0.202671661998207
CDS	-0.179229830474449	NA
CDS	-0.179229830474449	-0.00573800987056176
CDS	-0.179229830474449	0.0487054140670133
