	F0	F1	F2
966	9	14	9
967	0	1	0
968	151	149	135
969	79	92	67
970	6	5	7
971	22	24	30
972	269	244	240
973	31	31	26
974	6	4	1
975	0	0	0
976	5	2	1
977	9	12	17
978	95	98	101
979	1	0	0
980	2	5	4
981	0	0	0
982	6	8	8
983	69	45	39
984	1144	992	977
985	17	28	19
986	38	32	40
987	102	88	67
988	19	24	18
989	657	726	716
990	279	255	273
991	4	9	11
992	14	13	14
993	0	1	2
994	26	22	26
995	4	6	6
996	3	4	4
997	9	12	7
998	20	5	14
999	6	5	4
1000	8	8	20
1001	166	181	197
1002	19	20	13
1003	0	0	0
1004	21	25	23
1005	1	3	3
1006	89	74	79
1007	0	0	0
1008	19	11	25
1009	161	162	187
1010	30	25	26
1011	11	7	11
1012	48	50	36
1013	6	3	9
1014	9	4	9
1015	32	23	28
1016	533	479	404
1017	32	19	13
1018	553	485	488
1019	0	0	0
1020	16	19	17
1021	243	228	246
1022	10	7	9
1023	0	0	0
1024	47	68	48
1025	57	56	54
1026	1	3	2
1027	231	234	198
1028	32	31	28
1029	14	10	8
1030	26	16	17
1031	1	3	2
1032	18	17	39
1033	36	37	44
1034	5	4	2
1035	7	9	7
1036	4	5	6
1037	6	6	12
1038	14	12	13
1039	10	12	14
1040	153	145	135
1041	44	38	37
1042	108	102	94
1043	0	1	4
1044	18	17	9
1045	11	6	7
1046	0	0	0
1047	3	0	3
1048	11	19	16
1049	0	1	0
1050	13	9	7
1051	41	45	35
1052	2	1	0
1053	41	27	23
1054	0	0	1
1055	91	81	80
1056	126	78	74
1057	13	22	21
1058	36	28	32
1059	0	1	0
1060	640	563	528
1061	12	11	8
1062	1412	1374	1234
1063	47	18	33
1064	267	281	254
1065	116	120	115
1066	0	2	3
1067	13	17	12
1068	0	0	0
1069	17	17	13
1070	10	11	8
1071	18	15	14
1072	1	0	1
1073	87	74	87
1074	104	117	85
1075	8	3	2
1076	5	3	4
1077	2	1	4
1078	214	215	190
1079	1	4	2
1080	1	3	4
1081	0	0	1
1082	0	0	0
1083	6	17	9
1084	95	93	114
1085	21	18	15
1086	20	11	7
1087	11	7	5
1088	18	19	20
1089	2	3	0
1090	0	0	0
1091	5	10	6
1092	183	194	173
1093	17	21	15
1094	7	3	1
1095	22	15	26
1096	294	299	231
1097	1	4	3
1098	7	3	0
1099	16	16	15
1100	5	3	0
1101	165	139	176
1102	133	107	124
1103	15	16	20
1104	2	3	4
1105	127	109	88
1106	4	4	1
1107	136	134	115
1108	83	74	84
1109	9	6	5
1110	0	0	0
1111	2	1	0
1112	35	27	27
1113	9	4	4
