	F0	F1	F2
562	96	70	53
563	149	120	65
564	153	201	141
565	723	695	439
566	201	174	100
567	265	226	175
568	169	133	119
569	2394	2259	2022
570	245	210	142
571	58	81	38
572	546	449	393
573	0	0	0
574	4	2	1
575	270	296	305
576	1	0	0
577	124	62	58
578	44	25	21
579	0	0	1
580	59	34	20
581	96	74	107
582	0	0	1
583	141	151	60
584	10	6	8
585	127	119	90
586	11	7	10
587	420	412	308
588	208	193	107
589	0	0	0
590	35	38	24
591	128	87	53
592	190	230	175
593	655	437	270
594	733	511	352
595	0	2	2
596	263	204	156
597	2996	3034	2911
598	668	739	692
599	707	668	482
600	390	401	246
601	43	60	31
602	28	41	18
603	1387	1279	1020
604	2094	1621	1360
605	447	330	234
606	5457	5119	4483
607	574	434	336
608	50	19	25
609	3736	3770	3760
610	567	465	397
611	744	831	629
612	3	3	0
613	0	1	1
614	261	244	170
615	17	16	15
616	221	226	182
617	534	464	351
618	638	426	250
619	276	219	135
620	82	59	38
621	212	165	112
622	65	54	27
623	177	143	75
624	426	377	200
625	138	192	96
626	9	10	6
627	277	238	183
628	1585	1116	897
629	86	95	68
630	209	132	85
631	79	73	52
632	690	542	355
633	106	103	66
634	2522	2034	1589
635	0	0	2
636	58	58	28
637	1	1	2
638	2096	2063	1747
639	458	420	407
640	498	395	283
641	81	100	54
642	1425	1143	998
643	401	413	374
644	1968	1672	1334
645	456	354	220
646	56	45	22
647	328	228	140
648	130	124	86
649	215	178	127
650	33	43	31
651	11	14	6
652	260	213	164
653	37	62	23
654	888	852	680
655	6	8	9
656	366	395	358
657	737	659	361
658	3071	2800	1975
659	60	68	50
660	831	761	407
661	691	577	443
662	9	7	2
663	23	47	21
664	37	37	20
665	116	113	64
666	212	170	119
667	133	135	86
668	517	443	278
669	61	48	31
670	444	519	375
671	417	381	289
672	103	87	75
673	1000	784	471
674	247	242	123
675	7	9	4
676	167	155	107
677	2424	2061	1751
678	237	264	202
679	301	273	168
680	100	126	99
681	440	481	348
682	185	139	92
683	1451	1061	826
684	147	174	179
685	25	29	32
686	0	0	0
687	827	601	493
688	73	58	49
689	437	351	226
690	3	4	2
691	112	91	50
692	1315	1204	955
693	102	99	62
694	377	314	282
695	0	0	0
696	1119	1008	839
697	29	26	23
698	86	102	42
699	65	54	42
700	0	0	1
701	677	510	397
702	154	163	92
703	9	6	6
704	5	4	2
705	194	121	125
706	45	39	34
707	0	0	0
708	44	34	29
709	3	0	0
710	150	180	104
711	267	203	201
712	89	79	45
713	1054	919	713
714	2091	1560	1094
715	277	279	174
716	63	52	35
717	79	72	49
718	56	53	32
719	382	378	232
720	239	203	209
721	137	104	59
722	7	9	6
723	3544	2905	2759
724	98	93	87
725	974	938	848
726	97	49	49
727	215	250	174
728	831	863	648
729	218	234	93
730	256	208	115
731	215	176	101
732	2145	1586	1025
733	67	37	47
734	38	36	18
735	566	588	408
736	260	275	197
737	834	595	440
738	77	81	51
739	5	2	3
740	1860	1609	1335
741	209	224	267
742	3358	3278	2815
743	574	539	453
744	4081	3973	3180
745	137	106	100
746	750	640	553
747	1694	1193	868
748	124	100	67
749	34	44	38
750	5	3	3
751	812	719	425
752	191	150	106
753	1918	1581	1234
754	47	34	22
755	42	36	31
756	1502	1226	886
757	656	539	467
758	45	42	36
759	461	364	274
760	164	120	123
761	524	444	331
762	1123	976	552
763	753	649	476
764	114	113	66
765	654	730	711
766	77	78	74
767	74	99	66
768	511	527	326
769	2422	2403	1944
770	1516	1247	903
771	2700	2784	2522
772	296	196	164
773	566	571	448
774	130	131	96
775	829	725	582
776	1018	1031	664
777	9	15	5
778	341	324	226
779	1214	1132	732
780	599	530	478
781	273	203	175
782	218	175	134
783	2235	2455	2249
784	737	683	416
785	94	70	56
786	3	6	4
787	578	494	368
788	1155	929	752
789	275	210	159
790	47	44	30
791	144	132	76
792	1617	1558	1216
793	1952	1465	1172
794	1386	1171	720
795	187	148	163
796	219	217	116
797	82	84	50
798	101	110	66
799	77	58	44
800	331	260	146
801	811	611	381
802	68	74	31
803	6407	4980	3662
804	756	655	420
805	661	408	362
806	568	540	482
807	18	23	21
808	1034	821	514
809	23	10	16
810	330	368	314
811	3110	2421	1861
812	1138	878	643
813	626	557	321
814	19	16	14
815	0	1	0
816	13	16	14
817	53	68	50
818	183	142	102
819	711	534	400
820	1043	859	689
821	21	18	5
822	25	26	10
823	51	37	34
824	1303	923	794
825	120	115	82
826	858	775	638
827	2206	1644	1217
828	515	428	412
829	411	367	294
830	401	308	265
831	686	515	357
832	89	81	71
833	420	385	290
834	743	806	425
835	45	78	22
836	222	189	160
837	320	426	336
838	924	760	422
839	191	199	99
840	176	142	137
841	11	8	6
842	343	281	167
843	83	91	51
844	59	58	28
845	13	9	19
846	415	303	226
847	59	50	42
848	6200	6110	5385
849	65	61	56
850	396	356	256
851	25	19	19
852	76	49	47
853	45	76	63
854	6215	6229	4982
855	142	154	89
856	45	65	38
857	460	352	286
858	102	70	81
859	0	0	0
860	7	10	12
861	313	317	218
862	40	33	22
863	78	53	44
864	302	332	196
865	647	491	381
866	725	558	365
867	369	279	183
868	135	93	49
869	6	8	4
870	0	1	0
871	116	94	92
872	45	34	29
873	554	499	384
874	836	749	515
875	185	156	88
876	3	7	1
877	531	624	542
878	2	0	0
879	92	69	58
880	142	125	94
881	89	64	40
882	196	126	109
883	18	20	21
884	52	38	21
885	1	0	0
886	0	0	0
887	19	27	15
888	432	432	370
889	23	35	30
890	1164	1099	936
891	1165	1159	1016
892	97	153	102
893	447	442	295
894	13	7	12
895	330	322	251
896	203	182	144
897	0	0	0
898	760	784	427
899	839	860	802
900	131	112	86
901	15	10	4
902	62	66	31
903	109	74	39
904	26	29	49
905	96	85	47
906	185	165	118
907	197	166	138
908	664	706	421
909	0	0	0
910	594	508	397
911	86	61	45
912	1250	1147	1051
913	898	599	514
914	76	54	42
915	13	5	7
916	0	2	1
917	45	35	35
918	281	347	201
919	4	4	1
920	0	0	0
921	38	22	40
922	258	239	157
923	139	132	84
924	34	55	45
925	367	270	234
926	133	122	105
927	798	656	402
928	904	616	443
929	240	185	115
930	841	837	602
931	2	5	5
932	1	0	0
933	223	186	130
934	371	293	255
935	1209	927	806
936	233	241	193
937	26	33	24
938	592	567	433
939	61	53	38
940	6	3	2
941	451	443	341
942	0	0	0
943	622	441	302
944	371	254	138
945	110	90	66
946	227	218	159
947	1675	1341	897
948	1586	1139	794
949	11	13	4
950	48	25	16
951	1228	1019	766
952	199	242	130
953	210	196	214
954	12	17	24
955	281	210	98
956	13	29	18
957	28	11	11
958	95	76	42
959	9	18	10
960	848	724	733
961	1712	1436	901
962	1141	919	602
963	1330	1271	1118
964	47	52	41
965	59	44	38
966	176	130	92
967	0	0	1
