cds_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	rna_id	gene_id
XP_715042.1	50.0302359192349	-0.212004146714171	0.273198430286864	-0.776007923953158	0.437744307224667	0.999966377126015	XM_709949.1	NCR1
XP_715049.1	131.779912880213	-0.230188801232621	0.215597400834425	-1.06767892535682	0.285665368023738	0.999966377126015	XM_709956.1	WSC4
XP_715052.1	42.8067978531267	-0.000372576743290183	0.335615676813986	-0.00111012914184185	0.999114245279159	0.999966377126015	XM_709959.1	CAALFM_C114380CA
XP_715053.2	55.4591504530933	0.313807554410942	0.274139690847863	1.14469945391852	0.252333677742586	0.999966377126015	XM_709960.2	RPC10
XP_715055.1	72.4427922706081	-0.303041240341513	0.311815931498315	-0.971859387958023	0.33112050617728	0.999966377126015	XM_709962.1	MLH3
XP_715056.1	43.6472784478616	0.167197656157515	0.291599626212803	0.57338090013702	0.566386819684954	0.999966377126015	XM_709963.1	DDI1
XP_715058.1	43.0097965559214	-0.165367278950393	0.328666053997641	-0.503146817077677	0.614861052981279	0.999966377126015	XM_709965.1	CAALFM_C114430CA
XP_715059.1	87.5614304601431	-0.248589374580499	0.217714029265892	-1.14181605759957	0.253530486304749	0.999966377126015	XM_709966.1	GDI1
XP_715060.1	96.4458419650319	-0.279087960557056	0.283970029569969	-0.98280780186449	0.325702041298323	0.999966377126015	XM_709967.1	CAALFM_C114450CA
XP_715061.1	150.758811033715	0.0632032571705699	0.18157977311338	0.348074326159143	0.727784364920534	0.999966377126015	XM_709968.1	CAALFM_C114460WA
XP_715062.1	83.4375884342408	-0.0657151796301535	0.221152105363982	-0.29714923817703	0.766352574431837	0.999966377126015	XM_709969.1	CAALFM_C114470WA
XP_715068.1	111.193484006304	0.224306925707526	0.217139105973356	1.03301026640061	0.301599094242877	0.999966377126015	XM_709975.1	CAALFM_C114530WA
XP_715131.1	395.132488055794	0.00812517527195281	0.17689961459936	0.0459309947642035	0.963365249989725	0.999966377126015	XM_710038.2	MCM2
XP_715134.2	59.896513984297	0.170727300588298	0.264781433683003	0.644785769959587	0.519066024797601	0.999966377126015	XM_710041.2	CAALFM_CR03860CA
XP_715143.2	503.23796066154	-0.00216425478059311	0.144305289673097	-0.0149977508481908	0.988033974744532	0.999966377126015	XM_710050.2	SMC1
XP_715147.1	120.979204501345	-0.070846622411171	0.204909443605788	-0.345746009380944	0.729533603699985	0.999966377126015	XM_710054.2	TAL1
XP_715151.1	88.0348492625966	-0.192379449882219	0.229158012394887	-0.839505666294178	0.401185610852819	0.999966377126015	XM_710058.1	CAALFM_CR03760WA
XP_715157.2	127.130395077282	-0.110891480599027	0.212309260271673	-0.522311087406779	0.601453750721625	0.999966377126015	XM_710064.2	VTC3
XP_715158.1	64.9310664522002	-0.000116480074725889	0.2450414401105	-0.000475348474418706	0.999620726805543	0.999966377126015	XM_710065.1	CAALFM_CR03600CA
XP_715164.2	188.023530665886	-0.111886414366965	0.201866099186146	-0.554260546065199	0.57940054740703	0.999966377126015	XM_710071.2	CAALFM_CR03460WA
XP_715187.1	1241.97546437006	-0.102010446108496	0.142454817539312	-0.716089830239299	0.473935882918265	0.999966377126015	XM_710094.1	SPT6
XP_715198.1	50.5274093412005	-0.00587324405418849	0.275894651026698	-0.0212879953719007	0.983015919976023	0.999966377126015	XM_710105.1	CAALFM_C704240CA
XP_715201.1	60.5431642547924	-0.206353534266496	0.249120985867188	-0.82832658014812	0.407485573695326	0.999966377126015	XM_710108.1	CAALFM_C704210CA
XP_715202.1	135.48036808564	-0.0280154481354318	0.219472708911301	-0.127648892085048	0.898426837302198	0.999966377126015	XM_710109.1	CAALFM_C704200CA
XP_715203.1	255.281401615907	0.0874836799752626	0.162415298464942	0.538641869344261	0.590133991476681	0.999966377126015	XM_710110.1	UTP18
XP_715208.1	68.3965222341477	-0.161259312909091	0.238213282417812	-0.676953490050362	0.498435464276863	0.999966377126015	XM_710115.1	CAALFM_C704150WA
XP_715209.1	40.5494195544959	-0.0648968437972833	0.288721178125571	-0.224773410175884	0.822155552399458	0.999966377126015	XM_710116.1	CAALFM_C704140CA
XP_715210.1	736.123700730923	-0.0470926937268911	0.143098784271608	-0.329092199955431	0.742085999720847	0.999966377126015	XM_710117.1	SUI3
XP_715224.1	61.9488043685824	-0.0828414593938739	0.256763598063307	-0.32263708726129	0.74697010296422	0.999966377126015	XM_710131.1	HLJ1
XP_715226.1	72.5006146402641	-0.249172586510584	0.228750529293955	-1.08927654628675	0.276031952190147	0.999966377126015	XM_710133.1	KAP120
XP_715227.1	882.754163719895	-0.0128671789736211	0.138926477685972	-0.092618622367336	0.926206548830515	0.999966377126015	XM_710134.1	PRE5
XP_715234.1	79.2540104480135	-0.00729707971552068	0.258405619063927	-0.0282388585122658	0.977471644960931	0.999966377126015	XM_710141.1	UME1
XP_715235.1	106.002063656268	-0.182824753595866	0.220169399332179	-0.830382215468693	0.406322717527583	0.999966377126015	XM_710142.1	CLB4
XP_715237.1	124.486611268655	-0.128672251741864	0.272462366932762	-0.47225696961525	0.63674338046794	0.999966377126015	XM_710144.1	RPP1B
XP_715241.1	1103.24331208724	0.0776623915370448	0.155770966527452	0.498567822158042	0.618083878579546	0.999966377126015	XM_710148.1	CAALFM_C703890CA
XP_715242.1	147.030918273278	0.0899903995948491	0.211499913980947	0.425486695956557	0.670481918007241	0.999966377126015	XM_710149.1	CAALFM_C703880CA
XP_715246.1	76.9892494767427	0.145279506482867	0.245500250398358	0.591769280263996	0.554005096821728	0.999966377126015	XM_710153.1	CAALFM_C703840WA
XP_715247.1	64.7021323169046	-0.0837824995507627	0.249814400162292	-0.335378983342567	0.737339219723614	0.999966377126015	XM_710154.1	CAALFM_C703830CA
XP_715249.1	415.527547142404	0.095535402702349	0.15189585855825	0.628953307938361	0.529379624925152	0.999966377126015	XM_710156.1	SLA2
XP_715251.1	99.1277617206345	0.191629751873493	0.213526274723753	0.897452794141662	0.369477352014585	0.999966377126015	XM_710158.1	MRP7
XP_715318.2	2392.15740182074	-0.0786721323197559	0.145199216900832	-0.541822015290118	0.587941123722816	0.999966377126015	XM_710225.2	TOM1
XP_715323.2	66.5559361364218	-0.02028763114742	0.247381651457013	-0.0820094417994672	0.934639205279048	0.999966377126015	XM_710230.2	CAALFM_C203140CA
XP_715330.2	83.8985564910987	0.0272432469170138	0.24489735039032	0.111243534785465	0.911423230082937	0.999966377126015	XM_710237.2	ADE8
XP_715332.2	159.118701058269	-0.206123838733961	0.207490978537023	-0.99341108797741	0.320509660277962	0.999966377126015	XM_710239.2	IDH2
XP_715334.1	89.3569910328501	-0.0235047583525919	0.236957927961345	-0.0991938043804395	0.920984393987183	0.999966377126015	XM_710241.2	PR26
XP_715337.1	49.9042369505061	-0.275325317508146	0.267955106391504	-1.02750539527272	0.304182546234307	0.999966377126015	XM_710244.2	SHE9
XP_715342.1	53.2530149037322	-0.0980828228642706	0.258582352760583	-0.379309809107831	0.704457816356695	0.999966377126015	XM_710249.2	RNR21
XP_715343.2	201.721625345429	0.143890895004183	0.195376429398773	0.736480318772201	0.46143844070217	0.999966377126015	XM_710250.2	CAALFM_C203000CA
XP_715345.2	80.5310440807066	-0.11546085328423	0.231958137032304	-0.497765910527856	0.618649045956033	0.999966377126015	XM_710252.2	HYU1
XP_715346.2	38.4923242211506	-0.222470555589925	0.297981901106135	-0.746590832409937	0.455310583915295	0.999966377126015	XM_710253.2	DLD1
XP_715356.1	45.5108617588796	0.0701881511930588	0.289098528193164	0.242782803605841	0.808173657806887	0.999966377126015	XM_710263.1	SCT2
XP_715359.1	69.0728418461555	0.135443222309824	0.242013918659306	0.55965054844839	0.575717818977214	0.999966377126015	XM_710266.2	SUR2
XP_715364.1	143.959336416922	-0.0561011314786556	0.19521288642058	-0.287384365383479	0.773818031143105	0.999966377126015	XM_710271.2	SGT2
XP_715369.1	272.354409995368	-0.10788531050969	0.184484597042727	-0.584793051772791	0.558686876899617	0.999966377126015	XM_710276.1	CAALFM_C202770WA
XP_715370.2	357.71367144869	0.0422635049447058	0.160792179371221	0.262845525883022	0.792669644287445	0.999966377126015	XM_710277.2	LHS1
XP_715373.1	53.8419888216022	-0.0940518864046058	0.260554365673359	-0.360968376643948	0.718123087297097	0.999966377126015	XM_710280.1	CAALFM_C202730WA
XP_715374.2	235.249867795212	0.166790050054788	0.163296282089343	1.02139526951099	0.30706720564707	0.999966377126015	XM_710281.2	CAALFM_C202720WA
XP_715375.1	104.009131890534	0.148853114421837	0.216390506655268	0.687891149767375	0.491521330244488	0.999966377126015	XM_710282.1	CAALFM_C202710CA
XP_715378.1	48.9454086440049	0.0908890943202101	0.269526152936033	0.337218089339853	0.735952501795795	0.999966377126015	XM_710285.1	SER2
XP_715396.2	197.509060045952	-0.185093749840263	0.170187905694192	-1.08758462644728	0.276778520605958	0.999966377126015	XM_710303.2	SEC10
XP_715401.2	189.179498399682	-0.0331058635312942	0.187249456453239	-0.176800852501068	0.85966481940465	0.999966377126015	XM_710308.2	CAALFM_C407130WA
XP_715402.1	61.819941988795	-0.288463944459649	0.258538589819794	-1.11574811582562	0.264529968340995	0.999966377126015	XM_710309.2	MSH2
XP_715406.1	423.486153503134	-0.0848284705536212	0.164795947011631	-0.514748524413856	0.606728760210642	0.999966377126015	XM_710313.1	PDA1
XP_715407.2	323.109357804598	0.017984014841358	0.163763800408198	0.109816789769967	0.912554675269788	0.999966377126015	XM_710314.2	CAALFM_C407100CA
XP_715408.1	53.4013504952325	-0.18662227425864	0.257008620848343	-0.726132351679999	0.467757637922898	0.999966377126015	XM_710315.1	TRP4
XP_715409.2	322.853536390393	-0.119060198518318	0.153923156714854	-0.773504137125248	0.439224081273626	0.999966377126015	XM_710316.2	CAALFM_C407080CA
XP_715412.1	363.339362767635	0.0383250192523718	0.176026049001966	0.217723566879262	0.827644500422295	0.999966377126015	XM_710319.2	CAALFM_C407060WA
XP_715432.2	96.735457002757	-0.113696810713943	0.221333966257627	-0.513688940908432	0.607469485147392	0.999966377126015	XM_710339.2	RPT5
XP_715433.2	131.803359768789	0.0703824254749757	0.205342171743201	0.342756798944326	0.731781428715763	0.999966377126015	XM_710340.2	CAALFM_C406850CA
XP_715435.2	200.672205527172	0.0265538182322274	0.180813078851484	0.146857840156785	0.883244229709802	0.999966377126015	XM_710342.2	CCT6
XP_715436.1	102.103977122233	-0.0863172510720438	0.216982827140042	-0.397806832041754	0.690772580783794	0.999966377126015	XM_710343.2	CZF1
XP_715437.2	58.8770282121221	-0.136573154809667	0.251297626224205	-0.543471726580571	0.586805052458277	0.999966377126015	XM_710344.2	CAALFM_C406810CA
XP_715438.1	178.497266459312	0.0900370227658147	0.184247231459996	0.488675037623909	0.625071779136428	0.999966377126015	XM_710345.2	CAALFM_C406800WA
XP_715447.1	624.621612594053	-0.0714806731239847	0.175219216468511	-0.407949964419747	0.683310409580015	0.999966377126015	XM_710354.1	NOP1
XP_715450.2	253.648615845929	0.0753177361739234	0.173845573793613	0.433245060718887	0.664836746053096	0.999966377126015	XM_710357.2	CAALFM_C406680CA
XP_715524.1	89.4528083687272	-0.155130077922316	0.220658698349531	-0.703031782035554	0.48203594329178	0.999966377126015	XM_710431.2	CAALFM_C406650WA
XP_715530.2	444.669134870104	-0.0569872878456199	0.154129676912717	-0.369735984575454	0.711579217010547	0.999966377126015	XM_710437.2	TOP2
XP_715531.1	80.0989269035857	-0.0191997454278928	0.241857498280427	-0.0793845366151569	0.936726767816241	0.999966377126015	XM_710438.1	CAALFM_C406590WA
XP_715540.2	441.695434834666	0.0615184732650091	0.163558337609448	0.376125571855015	0.706823544216171	0.999966377126015	XM_710447.2	CDC68
XP_715547.2	103.799241965696	-0.0819568527786634	0.213165344058139	-0.384475502529672	0.700626049393399	0.999966377126015	XM_710454.2	CAALFM_C406430CA
XP_715548.1	325.689922503624	-0.0525118658258914	0.159528035958161	-0.329170139345686	0.742027091747034	0.999966377126015	XM_710455.1	CAALFM_C406420WA
XP_715549.2	42.0579516541742	0.072835984939374	0.300302463315584	0.242542082856083	0.808360152663715	0.999966377126015	XM_710456.2	CAALFM_C406410WA
XP_715551.1	93.7702335420938	-0.0129440132080425	0.214319781756769	-0.0603957931551678	0.951840409118937	0.999966377126015	XM_710458.2	VMA8
XP_715558.2	63.262043432275	0.0212504223552866	0.258118854011601	0.0823280516902167	0.934385848108846	0.999966377126015	XM_710465.2	AGO1
XP_715567.2	306.765924235136	0.109963794267477	0.160623200781558	0.684607165916358	0.493591843923084	0.999966377126015	XM_710474.2	SEC3
XP_715569.1	53.2126016606284	-0.184273692014248	0.272361729029731	-0.676577038450701	0.498674351726341	0.999966377126015	XM_710476.1	CAALFM_C406230CA
XP_715573.2	102.62825095025	0.00902218390036921	0.203689039945545	0.0442939094944983	0.964670126431011	0.999966377126015	XM_710480.2	MPH1
XP_715574.1	38.7001686604942	-0.0812236527498734	0.303017785893905	-0.268049126259249	0.788661504568412	0.999966377126015	XM_710481.2	CAALFM_C406170CA
XP_715697.2	163.616518034628	0.00260064513346291	0.182326726934783	0.0142636528236101	0.988619637525221	0.999966377126015	XM_710604.2	HST3
XP_715699.1	117.284022662292	-0.129935718353854	0.221345514342704	-0.58702666164121	0.557185800602087	0.999966377126015	XM_710606.1	SNF1
XP_715704.2	50.8601674389272	0.160896818174897	0.268020135947669	0.600316157612545	0.548295552497216	0.999966377126015	XM_710611.2	NUF2
XP_715707.2	55.5886668087515	-0.255636418789932	0.277249517160273	-0.922044595093574	0.356505314854551	0.999966377126015	XM_710614.2	GPR1
XP_715708.1	81.3186853160101	-0.212712856724931	0.30100713717134	-0.70667047540421	0.479771281416205	0.999966377126015	XM_710615.2	AUR1
XP_715711.2	47.877894399773	-0.326765603708429	0.287350025066058	-1.13716921943302	0.255467551813188	0.999966377126015	XM_710618.2	CAALFM_C501220WA
XP_715712.1	166.802019249329	-0.0582831174497825	0.179330916202523	-0.325003176719189	0.74517866742759	0.999966377126015	XM_710619.2	VPS1
XP_715717.2	86.0485860816905	0.156039644310534	0.217735128734851	0.716648917504501	0.473590752740899	0.999966377126015	XM_710624.2	PUS4
XP_715719.2	168.342261994248	-0.0101580255820238	0.188886369135016	-0.0537784998914499	0.957111639327215	0.999966377126015	XM_710626.2	CAALFM_C501140CA
XP_715724.1	91.4074114409166	0.0700499051051481	0.227316893453921	0.308159697419706	0.757960817917612	0.999966377126015	XM_710631.1	CAALFM_C501090CA
XP_715725.2	446.206461861875	0.106178865707587	0.148251054193354	0.716209852842633	0.473861780109589	0.999966377126015	XM_710632.2	GDS1
XP_715728.1	96.1786602493807	0.127500075801156	0.242176597564226	0.526475625983402	0.598557782762234	0.999966377126015	XM_710635.1	BUD23
XP_715733.2	59.8274766183948	-0.0650315365564657	0.25485896984969	-0.255166755931015	0.798594306273799	0.999966377126015	XM_710640.2	TRY3
XP_715735.2	245.445893169259	-0.0422514045753151	0.169340094147671	-0.249506206949845	0.802969240247664	0.999966377126015	XM_710642.2	HAP5
XP_715736.1	64.7234141664416	0.190127814840313	0.262791460107452	0.723493125547431	0.469376976044999	0.999966377126015	XM_710643.2	TFS1
XP_715749.2	88.9833706303156	-0.112541103473031	0.225545129437092	-0.498973769701464	0.61779786295614	0.999966377126015	XM_710656.2	CAALFM_CR02590CA
XP_715751.1	171.481774783635	0.149783657286395	0.185205640215507	0.80874241795285	0.418663323735911	0.999966377126015	XM_710658.2	CAALFM_CR02610CA
XP_715755.2	109.599408358835	-0.242776488958492	0.215928406682727	-1.12433788906345	0.260869710463181	0.999966377126015	XM_710662.2	RFG1
XP_715756.1	262.824478504302	0.161269043781624	0.160672868861786	1.0037104890456	0.315518179797256	0.999966377126015	XM_710663.1	DRE2
XP_715757.1	195.29892431981	-0.0600808671291334	0.205351522052873	-0.292575708855297	0.769846483197856	0.999966377126015	XM_710664.1	CAALFM_CR02670CA
XP_715758.2	246.843145182077	0.0208279388859209	0.190679934393599	0.10922984084381	0.913020192338101	0.999966377126015	XM_710665.2	CAALFM_CR02680WA
XP_715759.2	38.130104960353	0.252650636992766	0.313429252887756	0.806085056404242	0.420193807398767	0.999966377126015	XM_710666.2	CAALFM_CR02690WA
XP_715760.1	41.0916934846097	0.127770502880275	0.308453844440087	0.414228920090806	0.678706463912169	0.999966377126015	XM_710667.1	CAALFM_CR02700WA
XP_715762.2	198.176184829904	0.165137029137604	0.233274521149918	0.707908554794442	0.479002046838627	0.999966377126015	XM_710669.2	RPC31
XP_715763.2	51.6728172374621	0.251889361139707	0.280698363375115	0.8973666896771	0.369523281063377	0.999966377126015	XM_710670.2	INN1
XP_715765.2	77.0443251447772	-0.0336516768213172	0.258794625396406	-0.130032363576993	0.896540821626297	0.999966377126015	XM_710672.2	RPD3
XP_715772.2	48.0579276999825	-0.212508551641426	0.273227109818111	-0.777772570894936	0.436703100861981	0.999966377126015	XM_710679.2	PGM2
XP_715773.2	161.680215989063	-0.237315908625438	0.206081370404	-1.15156410383047	0.249500239153701	0.999966377126015	XM_710680.2	GZF3
XP_715774.1	1569.50159066597	0.0458647291320566	0.178934506191942	0.256321321740244	0.797702734700436	0.999966377126015	XM_710681.1	RHO1
XP_715775.2	68.5497604007156	-0.00536189622797164	0.244740021835727	-0.0219085386515598	0.982520913551849	0.999966377126015	XM_710682.2	APL4
XP_715778.2	130.271405001095	0.166282971863749	0.21637891809408	0.768480466250648	0.442201791344818	0.999966377126015	XM_710685.2	CAALFM_CR02890CA
XP_715779.2	43.7155162121409	0.148577260339549	0.281790782650139	0.527260895272137	0.598012425968046	0.999966377126015	XM_710686.2	CAALFM_CR02910WA
XP_715781.2	2528.83592528801	-0.0156486431413069	0.149330973860306	-0.104791676748493	0.916541114678013	0.999966377126015	XM_710688.2	CAALFM_CR02930WA
XP_715783.1	47.3647159214625	0.21110719130754	0.283947786565632	0.743471868053263	0.457196047304212	0.999966377126015	XM_710690.1	CAALFM_CR02950CA
XP_715788.2	110.648301665545	-0.216305229418204	0.214476381505817	-1.00852703640162	0.313201515073891	0.999966377126015	XM_710695.2	CAALFM_CR02970CA
XP_715790.1	3527.5565225724	0.103023969876402	0.154557945746471	0.66657181149002	0.505045679603938	0.999966377126015	XM_710697.1	SRP40
XP_715792.1	67.8996500487257	0.116074768996599	0.25035539845095	0.463639968280297	0.642905713823805	0.999966377126015	XM_710699.1	RIB1
XP_715794.1	56.5369640248606	-0.0188910603081162	0.254369382452096	-0.0742662506234365	0.94079853094766	0.999966377126015	XM_710701.1	CAALFM_CR03020CA
XP_715850.1	59.0519784607599	0.172157746375299	0.273650817243053	0.629114680196224	0.529273980326213	0.999966377126015	XM_710757.1	CAALFM_C105490CA
XP_715853.1	60.3597484766351	0.0364815851951237	0.249489179471411	0.146225119952764	0.883743675836098	0.999966377126015	XM_710760.2	KOG1
XP_715857.2	326.327425889727	-0.0365627754093492	0.189953061406115	-0.192483212108801	0.847363716835312	0.999966377126015	XM_710764.2	SPT20
XP_715861.2	73.5493396453423	0.0429222722327935	0.245246003277659	0.175017213977585	0.861066107549674	0.999966377126015	XM_710768.2	CAALFM_C105390CA
XP_715862.2	83.1230934154553	0.0101504220110256	0.232696225643254	0.0436209138457931	0.965206580725053	0.999966377126015	XM_710769.2	CAALFM_C105380CA
XP_715864.1	76.1972106831088	0.159055321083951	0.240159573935306	0.662290153491019	0.507785286038315	0.999966377126015	XM_710771.2	CAALFM_C105360CA
XP_715866.2	45.5758082161952	0.188767834424111	0.280278564584881	0.673500789129891	0.500628746891431	0.999966377126015	XM_710773.2	ZCF2
XP_715869.1	124.30223776122	-0.0226840677947792	0.19436265270834	-0.116710013362592	0.907089854993097	0.999966377126015	XM_710776.2	PRD1
XP_715872.1	259.847311379116	-0.011341262488571	0.164939684678743	-0.0687600592341417	0.945180610919771	0.999966377126015	XM_710779.2	GRS1
XP_715874.1	183.213257702791	-0.107093702557753	0.177142016007169	-0.604564094796227	0.545468669720916	0.999966377126015	XM_710781.2	CAALFM_C105270CA
XP_715876.1	83.1551140157319	0.0582489691054336	0.228401279611697	0.255029083919591	0.798700636043491	0.999966377126015	XM_710783.2	RPT1
XP_715878.1	42.657693473412	0.131983093592261	0.321684278609576	0.410287671386163	0.681594934813271	0.999966377126015	XM_710785.1	CAALFM_C105230WA
XP_715880.2	142.983695642967	-0.00132406169134147	0.205868740971188	-0.00643158201237932	0.994868375389296	0.999966377126015	XM_710787.2	CAALFM_C105210CA
XP_715882.2	110.205867350966	-0.173252210928012	0.205223170813727	-0.844213693030142	0.398550004194264	0.999966377126015	XM_710789.2	CUE5
XP_715885.2	141.827655699008	-0.192143570372031	0.221135423397773	-0.868895482323556	0.38490430079723	0.999966377126015	XM_710792.2	SOK1
XP_715891.2	85.7452704442721	-0.0742007445405093	0.223669208770912	-0.331743224506631	0.740083158780961	0.999966377126015	XM_710798.2	CAALFM_CR05980WA
XP_715893.2	62.8108828820231	-0.19771834833209	0.245980419805559	-0.803797100957795	0.421514164328172	0.999966377126015	XM_710800.2	ADP1
XP_715895.2	58.5675953731512	-0.173343177791026	0.251030767362466	-0.690525626050984	0.489863700357922	0.999966377126015	XM_710802.2	MHP1
XP_716011.2	141.414374812797	-0.17378825272807	0.195907892160853	-0.887091636846253	0.37502956631304	0.999966377126015	XM_710918.2	PHM7
XP_716021.1	38.6904663265941	-0.13334214170104	0.302166800499991	-0.441286539356412	0.659005569707125	0.999966377126015	XM_710928.1	CAALFM_C208020CA
XP_716023.1	623.441224441012	-0.0563705177817249	0.144267029120362	-0.39073735783867	0.695991382155487	0.999966377126015	XM_710930.1	BLM3
XP_716024.1	416.512509200263	-0.000366411355421596	0.166116464606102	-0.00220574978097708	0.998240067731873	0.999966377126015	XM_710931.1	KRE30
XP_716026.1	521.791986577293	0.124957158923561	0.15171159066932	0.823649388766381	0.410138804529663	0.999966377126015	XM_710933.2	NSA1
XP_716030.2	277.171697802181	-0.158981836777453	0.456458836229617	-0.348293918660125	0.727619460487139	0.999966377126015	XM_710937.2	VRP1
XP_716032.2	140.514017374258	-0.203873914507566	0.20121034247653	-1.013237749105	0.310946613610068	0.999966377126015	XM_710939.2	GDH2
XP_716038.2	65.9478486599673	0.306047844891721	0.264553171853544	1.15684814038498	0.24733440960322	0.999966377126015	XM_710945.2	FLC3
XP_716040.1	69.9692476001167	0.137418478820486	0.24604268409128	0.558514793187287	0.576492905783277	0.999966377126015	XM_710947.2	CAALFM_C207810WA
XP_716048.2	1647.56062498451	0.0485936218702064	0.172675116343149	0.281416470996543	0.778390986355239	0.999966377126015	XM_710955.2	CAALFM_C207740WA
XP_716049.2	56.5112625843359	-0.0207110764747616	0.261471112059865	-0.079209807582949	0.936865743782267	0.999966377126015	XM_710956.2	YVC1
XP_716054.2	49.0671841799022	-0.173664292706233	0.275011431854442	-0.631480268057185	0.527726547043138	0.999966377126015	XM_710961.2	CAALFM_C207680WA
XP_716055.1	313.857752458826	0.0658821894399349	0.173954676974099	0.378731923659312	0.704886944634434	0.999966377126015	XM_710962.1	GLE1
XP_716056.2	76.1059672039727	0.0901532043101775	0.229284268605402	0.393194024424462	0.694176182857715	0.999966377126015	XM_710963.2	PDS5
XP_716057.2	47.2414404987654	0.264287433808764	0.280199500486568	0.943211652232883	0.345572654492974	0.999966377126015	XM_710964.2	CAALFM_C207650CA
XP_716059.2	194.102633455065	-0.038256330232868	0.176305689909535	-0.216988630670388	0.828217205275646	0.999966377126015	XM_710966.2	CAALFM_C208240WA
XP_716062.2	56.5487412989657	-0.114764801776176	0.263420024260093	-0.435672276997669	0.663074522635598	0.999966377126015	XM_710969.2	CAALFM_C208270CA
XP_716066.1	256.368411432165	-0.0995011029366498	0.164004995456987	-0.606695562286977	0.544052967767602	0.999966377126015	XM_710973.1	ISW2
XP_716067.1	229.056770919339	-0.129899357195665	0.174320112316752	-0.745177108190641	0.456164659719376	0.999966377126015	XM_710974.1	DOT1
XP_716068.1	42.5088229935515	-0.118176144585679	0.283642294743246	-0.416637951306423	0.676943245717583	0.999966377126015	XM_710975.1	CAALFM_C306290WA
XP_716074.1	248.311359391164	0.00274456524463605	0.187066707391371	0.014671585783001	0.988294188179347	0.999966377126015	XM_710981.1	ERV25
XP_716075.1	70.1849386959879	0.00918913868269196	0.244524865499913	0.0375795674763196	0.970022899204663	0.999966377126015	XM_710982.1	CYM1
XP_716086.2	105.075030863761	0.250709326568072	0.218226718265363	1.14884798965455	0.250618667031545	0.999966377126015	XM_710993.2	CYP5
XP_716091.1	63.3099775556891	0.148690899003758	0.272838561545651	0.544977580007066	0.585768937457273	0.999966377126015	XM_710998.1	CAALFM_C306420CA
XP_716094.1	269.917968719276	0.0123268372593029	0.164690149007875	0.0748486617661233	0.940335123883896	0.999966377126015	XM_711001.1	CAALFM_C306440WA
XP_716097.1	62.2433220893402	0.0528482910768884	0.274157180922496	0.192766393712768	0.847141923752294	0.999966377126015	XM_711004.1	AAF1
XP_716099.1	556.005301341832	-0.158225128424493	0.165755476295299	-0.954569537977798	0.339795428051061	0.999966377126015	XM_711006.1	UBA1
XP_716106.1	40.4230767568941	-0.331875739138825	0.29008243714459	-1.14407387915527	0.252592999365722	0.999966377126015	XM_711013.1	CAALFM_C306560WA
XP_716113.2	136.466044320555	-0.0223907387048275	0.214703563879061	-0.104286758451014	0.916941785838354	0.999966377126015	XM_711020.2	CAALFM_C306630WA
XP_716115.1	66.6137280955335	0.162314901185676	0.242812055571342	0.668479581064233	0.503827511613228	0.999966377126015	XM_711022.1	TAF60
XP_716120.1	83.8044530720586	-0.071617096633334	0.230415388666824	-0.31081733319857	0.755939491914311	0.999966377126015	XM_711027.1	CAALFM_C306700CA
XP_716210.1	1315.66192252214	0.063895000834061	0.187988718851533	0.339887421034679	0.733941309878516	0.999966377126015	XM_711117.2	RIO2
XP_716213.2	1136.69293314236	0.0194636779070514	0.144494101372023	0.134702231594486	0.892847308715998	0.999966377126015	XM_711120.2	DCP2
XP_716214.1	55.3744627883569	-0.0156477773212251	0.255386819527889	-0.0612708884121417	0.951143474910767	0.999966377126015	XM_711121.1	CAALFM_CR08130WA
XP_716215.1	1029.05590662901	-0.00136687787800787	0.144760290854937	-0.00944235376936068	0.992466203659713	0.999966377126015	XM_711122.1	RPS20
XP_716216.1	72.7668248835759	-0.0291980408574996	0.228844121177892	-0.127589210975634	0.898474069739198	0.999966377126015	XM_711123.2	PTC5
XP_716217.1	39.0695208719804	0.137765784519981	0.310415215620873	0.443811313322483	0.657179008279532	0.999966377126015	XM_711124.1	CAALFM_CR08170CA
XP_716218.1	72.4473526585846	0.135735120206584	0.252040819209589	0.538544195469032	0.590201402027447	0.999966377126015	XM_711125.1	TRM9
XP_716222.2	49.999082351482	0.0288372786712636	0.280584167180824	0.10277585852761	0.9181408658867	0.999966377126015	XM_711129.2	CAALFM_CR08200CA
XP_716227.2	207.39187756418	-0.0351055197336123	0.178546067249275	-0.196618834984476	0.844125830136873	0.999966377126015	XM_711134.2	HSP104
XP_716236.1	64.4179359007602	-0.24698813907046	0.244104371649069	-1.01181366561324	0.311627154710429	0.999966377126015	XM_711143.2	CAALFM_CR08300CA
XP_716241.1	241.231043836537	-0.0438215593674386	0.197630998459117	-0.221734240625738	0.824520773367625	0.999966377126015	XM_711148.2	CYS3
XP_716243.1	63.6512623869741	0.289080230940157	0.257776159855317	1.12143896899701	0.262101056368891	0.999966377126015	XM_711150.1	GSH2
XP_716246.1	280.464602790272	-0.0378228836088421	0.1807969993234	-0.209200837128865	0.834291458949075	0.999966377126015	XM_711153.1	CAALFM_CR08410WA
XP_716247.1	152.120170850402	-0.0476474804140916	0.200394857684862	-0.237767979500858	0.812061055168976	0.999966377126015	XM_711154.1	CAALFM_CR08420WA
XP_716252.1	110.61485174141	-0.235870646018749	0.241443670182734	-0.976917911495601	0.328609793563277	0.999966377126015	XM_711159.1	CAALFM_CR08440WA
