	F0	F1	F2
1108	248	239	177
1109	20	15	14
1110	1	1	0
1111	1	0	3
1112	63	69	41
1113	21	11	2
1114	10	14	11
1115	0	0	0
1116	57	65	45
1117	22	21	21
1118	0	0	0
1119	459	431	312
1120	5	8	2
1121	7	10	8
1122	11	5	7
1123	1	0	0
1124	19	12	8
1125	0	5	1
1126	44	54	39
1127	22	21	9
1128	1	1	0
1129	1	3	1
1130	16	18	14
1131	16	21	10
1132	9	12	9
1133	8	10	3
1134	63	63	60
1135	72	73	92
1136	144	121	65
1137	1154	1027	616
1138	12	26	15
1139	40	34	28
1140	33	37	19
1141	2	8	6
1142	14	10	10
1143	47	37	32
1144	173	197	215
1145	81	51	70
1146	0	1	0
1147	67	80	67
1148	161	150	133
1149	51	67	49
1150	3	2	4
1151	235	206	159
1152	997	1062	879
1153	10	7	6
1154	198	213	143
1155	52	46	29
1156	14	11	6
1157	509	513	391
1158	1	0	0
1159	5	2	7
1160	153	130	136
1161	98	102	70
1162	49	48	26
1163	74	81	50
1164	31	34	37
1165	256	220	187
1166	0	0	1
1167	9	17	12
1168	16	19	36
1169	7	11	9
1170	372	388	313
1171	29	35	12
1172	1682	1646	1428
1173	13	13	16
1174	2	1	10
1175	5	4	4
1176	245	217	138
1177	73	62	60
1178	170	160	166
1179	1	3	2
1180	3	1	3
1181	71	80	53
1182	0	0	0
1183	20	21	23
1184	65	53	28
1185	14	16	15
1186	705	684	587
1187	2474	2365	2096
1188	27	32	27
1189	26	32	18
1190	6	12	1
1191	17	12	26
1192	61	55	45
1193	146	151	111
1194	9	5	4
1195	0	1	1
1196	13	19	8
1197	1	0	1
1198	3	3	4
1199	4	11	12
1200	0	0	0
1201	2	0	4
1202	1	2	0
1203	0	0	0
1204	56	51	32
1205	549	519	357
1206	68	68	52
1207	203	212	138
1208	12	16	23
1209	245	256	248
1210	417	412	416
1211	179	156	123
1212	24	15	15
1213	0	0	0
1214	0	0	0
1215	544	394	285
1216	88	86	66
1217	88	91	63
1218	41	68	67
1219	0	0	0
1220	134	138	107
1221	0	1	0
1222	10	12	19
1223	21	13	16
1224	82	100	61
1225	8	11	6
1226	42	41	29
1227	41	48	44
1228	3	3	4
1229	53	50	48
1230	0	1	0
1231	871	860	740
1232	27	29	19
1233	62	70	62
1234	41	45	54
1235	114	101	78
1236	31	25	19
1237	107	93	119
1238	30	46	34
1239	25	34	18
1240	32	42	32
1241	2	1	3
1242	576	514	463
1243	0	0	0
1244	0	0	0
1245	0	0	0
1246	4	0	1
1247	776	841	769
1248	9	10	6
1249	18	20	11
1250	39	61	41
1251	91	65	62
1252	84	112	91
1253	27	31	12
1254	41	34	30
1255	110	121	72
1256	1	0	1
1257	13	3	4
1258	15	12	10
1259	1386	1405	987
1260	26	22	18
1261	23	18	27
1262	9	5	21
1263	26	29	24
1264	5	6	2
1265	411	422	434
1266	101	108	59
1267	74	81	90
1268	6	5	3
1269	1400	1366	1064
1270	35	42	24
1271	47	33	24
1272	19	17	21
1273	66	60	50
1274	15	17	6
1275	466	505	455
1276	11	8	11
1277	3	3	2
1278	527	509	360
1279	63	95	56
1280	105	110	93
1281	48	60	41
1282	0	0	0
1283	165	231	187
1284	13	14	12
1285	79	90	65
1286	63	71	41
1287	26	36	29
1288	96	104	105
1289	116	93	73
1290	34	34	41
1291	2	3	0
1292	20	25	19
1293	283	205	159
1294	10	7	6
1295	0	4	0
1296	15	19	13
1297	0	0	0
1298	0	0	0
1299	2	4	1
1300	18	27	16
1301	74	65	40
1302	155	137	104
1303	276	253	212
1304	54	41	51
1305	20	30	24
1306	351	388	338
1307	46	51	32
1308	25	38	34
1309	734	682	510
1310	28	24	26
1311	104	83	83
1312	59	70	67
1313	1	0	1
