	F0	F1	F2
667	0	0	1
668	118	284	88
669	53	169	44
670	21	19	23
671	13	31	4
672	0	3	0
673	136	375	90
674	40	74	20
675	19	44	13
676	89	180	84
677	155	385	122
678	946	1462	931
679	139	301	101
680	916	2619	655
681	80	171	70
682	322	729	252
683	76	155	79
684	41	117	35
685	41	83	28
686	0	0	0
687	0	0	0
688	0	0	0
689	0	0	0
690	339	747	242
691	63	124	41
692	29	49	25
693	0	0	0
694	2	0	2
695	101	263	73
696	371	952	230
697	0	0	0
698	0	0	1
699	36	89	15
700	0	0	0
701	210	358	133
702	184	451	141
703	140	274	137
704	36	129	30
705	313	744	274
706	40	57	15
707	6	16	11
708	14	23	9
709	0	3	1
710	10	37	12
711	138	407	72
712	87	169	45
713	66	166	51
714	40	100	19
715	35	72	29
716	82	220	52
717	68	178	42
718	67	154	48
719	27	22	9
720	1	9	1
721	44	95	19
722	30	93	34
723	85	281	80
724	47	111	36
725	51	101	42
726	0	0	0
727	76	152	75
728	21	65	19
729	363	891	228
730	1	0	3
731	51	169	40
732	0	1	1
733	211	507	157
734	447	783	470
735	23	37	18
736	133	294	117
737	22	32	14
738	124	352	102
739	366	765	327
740	58	123	45
741	118	306	101
742	0	1	2
743	1	5	1
744	136	297	144
745	0	0	0
746	2	3	2
747	2	2	2
748	1	3	3
749	3	8	3
750	8	8	7
751	0	0	0
752	2	1	3
753	11	11	7
754	16	37	13
755	5	11	9
756	0	0	0
757	2	7	1
758	0	0	0
759	0	1	0
760	0	0	0
761	1	1	0
762	1	2	2
763	15	10	12
764	0	0	0
765	6	39	12
766	0	0	0
767	61	186	68
768	19	44	26
769	9	21	6
770	48	69	37
771	13	57	16
772	15	47	5
773	85	128	59
774	56	146	37
775	2	8	4
776	47	80	37
777	26	58	17
778	580	923	554
779	1	0	2
780	242	659	224
781	121	264	116
782	480	1177	404
783	99	255	68
784	21	24	23
785	0	1	0
786	1	3	1
787	85	244	61
788	44	67	25
789	0	1	2
790	22	72	19
791	43	111	53
792	28	40	32
793	2	2	3
794	284	507	274
795	87	231	92
796	77	212	59
797	0	1	1
798	85	225	51
799	756	1534	527
800	267	666	202
801	20	56	16
802	117	333	95
803	6	9	11
804	96	242	68
805	139	398	97
806	181	452	180
807	62	75	25
808	8	31	7
809	35	64	24
810	123	247	85
811	7	16	7
812	212	418	180
813	33	77	20
814	75	292	58
815	849	1804	754
816	117	256	111
817	96	216	70
818	234	586	169
819	63	129	37
820	2	2	1
821	0	0	0
822	1	0	0
823	405	669	486
824	434	471	337
825	38	90	33
826	268	668	284
827	2	6	2
828	80	168	51
829	46	102	33
830	52	115	33
831	44	33	15
832	171	466	113
833	65	171	55
834	72	105	77
835	127	450	93
836	2	0	0
837	225	378	210
838	36	73	16
839	7	7	2
840	60	75	47
841	286	751	193
842	141	373	139
843	49	166	64
844	69	164	68
845	0	0	0
846	0	1	0
847	320	844	254
848	11	49	9
849	110	367	88
850	0	0	0
851	85	253	67
852	0	0	0
853	19	18	24
