	F0	F1	F2
1285	33	39	20
1286	28	29	29
1287	6	14	11
1288	42	45	37
1289	45	36	26
1290	26	22	32
1291	1	0	1
1292	12	9	11
1293	65	52	35
1294	2	4	6
1295	0	0	0
1296	11	10	12
1297	0	0	0
1298	0	0	0
1299	0	2	0
1300	12	19	8
1301	23	16	21
1302	14	13	5
1303	155	129	112
1304	23	18	20
1305	6	10	10
1306	143	146	136
1307	6	1	6
1308	17	18	19
1309	361	323	327
1310	29	39	24
1311	53	49	63
1312	36	36	50
1313	2	0	2
1314	2	0	0
1315	8	5	7
1316	47	40	31
1317	28	35	35
1318	69	58	68
1319	102	102	104
1320	25	27	18
1321	960	952	979
1322	0	4	4
1323	475	487	460
1324	435	446	440
1325	17	26	20
1326	12	8	4
1327	9	13	18
1328	21	7	15
1329	269	261	221
1330	12	18	18
1331	21	19	23
1332	15	23	10
1333	24	9	15
1334	22	12	26
1335	7	11	12
1336	34	34	17
1337	6	4	9
1338	37	23	33
1339	29	23	31
1340	77	86	108
1341	71	62	63
1342	13	11	8
1343	1	5	6
1344	18	9	16
1345	183	178	169
1346	45	48	55
1347	10	8	9
1348	4	0	0
1349	0	0	0
1350	0	0	0
1351	0	0	0
1352	21	17	10
1353	35	58	71
1354	122	108	102
1355	0	0	0
1356	98	83	90
1357	665	589	618
1358	17	8	20
1359	15	16	8
1360	3	3	4
1361	3	4	4
1362	71	64	59
1363	262	276	203
1364	9	9	5
1365	9	13	12
1366	45	53	37
1367	3	1	2
1368	59	56	51
1369	29	21	31
1370	65	49	68
1371	43	44	41
1372	10	10	10
1373	0	0	1
1374	0	2	2
1375	109	88	94
1376	4	5	6
1377	4	7	4
1378	30	31	28
1379	72	120	87
1380	0	0	0
1381	2	3	5
1382	57	34	37
1383	5	4	4
1384	31	33	19
1385	36	39	35
1386	25	23	28
1387	161	147	132
1388	5	5	1
1389	35	36	41
1390	443	393	332
1391	2	2	3
1392	258	245	207
1393	4	10	4
1394	23	23	20
1395	0	0	0
1396	85	98	70
1397	0	0	0
1398	42	36	86
1399	8	8	8
1400	0	0	0
1401	23	22	19
1402	13	12	7
1403	0	0	0
1404	0	0	0
1405	17	19	22
1406	8	5	8
1407	17	16	13
1408	16	17	12
1409	3	2	5
1410	6	5	10
1411	1	1	1
1412	1	2	2
1413	44	25	20
1414	0	0	0
1415	1	2	1
1416	2	3	2
1417	80	76	67
1418	123	192	132
1419	33	24	20
1420	64	54	65
1421	23	15	8
1422	0	0	0
1423	0	0	0
1424	0	2	2
1425	0	2	5
1426	8	5	5
1427	15	17	20
1428	3	6	5
1429	16	13	10
1430	114	93	112
1431	20	18	24
1432	34	40	37
1433	0	0	0
1434	3	7	6
1435	16	10	15
1436	2	1	1
1437	0	0	0
1438	0	0	0
1439	0	0	0
1440	27	23	28
1441	1	0	1
1442	9	3	6
1443	10	11	13
1444	30	27	23
1445	88	79	86
1446	4	7	10
1447	3	1	1
1448	28	20	21
1449	0	1	1
1450	0	0	0
1451	0	4	0
1452	26	20	31
1453	5	10	6
1454	39	29	39
1455	161	164	174
