	F0	F1	F2
846	77	66	41
847	4	5	0
848	14	12	16
849	4	3	4
850	32	22	32
851	10	4	5
852	4	3	5
853	0	0	0
854	3	7	2
855	7	5	2
856	9	2	6
857	63	50	41
858	2	3	2
859	0	0	0
860	0	1	0
861	4	6	4
862	29	28	19
863	5	6	1
864	32	35	44
865	36	34	32
866	21	25	19
867	5	6	10
868	16	27	12
869	1	0	0
870	0	0	0
871	24	12	21
872	2	3	5
873	58	55	40
874	80	72	77
875	13	12	12
876	0	1	0
877	131	145	143
878	0	0	0
879	45	34	42
880	6	7	6
881	3	3	4
882	28	36	17
883	0	1	0
884	5	7	10
885	0	0	0
886	0	0	0
887	2	2	3
888	9	9	9
889	4	7	5
890	108	91	85
891	104	92	127
892	2	5	1
893	17	18	14
894	0	4	1
895	69	63	56
896	8	4	4
897	0	0	0
898	63	92	61
899	25	29	33
900	8	22	12
901	0	0	0
902	7	11	5
903	6	7	7
904	2	1	4
905	16	5	8
906	14	21	25
907	17	20	21
908	22	29	21
909	0	1	0
910	70	47	46
911	6	2	6
912	27	16	39
913	46	44	42
914	25	32	25
915	4	3	4
916	0	0	1
917	4	11	9
918	30	28	27
919	1	0	0
920	0	0	0
921	8	5	9
922	6	12	12
923	21	22	20
924	4	6	3
925	18	12	17
926	12	19	15
927	69	65	54
928	54	42	27
929	89	66	63
930	24	30	18
931	0	0	0
932	0	0	0
933	21	16	22
934	13	14	24
935	81	94	77
936	24	11	21
937	0	0	1
938	73	92	97
939	5	7	2
940	8	0	0
941	83	84	74
942	0	0	0
943	4	3	1
944	29	26	18
945	12	22	17
946	105	100	71
947	86	50	64
948	58	57	52
949	0	0	0
950	6	3	2
951	282	262	269
952	5	18	15
953	5	6	2
954	0	0	0
955	7	5	4
956	3	0	2
957	1	2	0
958	1	1	1
959	1	4	3
960	44	56	82
961	39	40	34
962	78	55	51
963	208	175	200
964	4	5	5
965	2	1	2
966	13	12	12
967	0	1	0
968	150	129	124
969	35	41	40
970	10	8	6
971	20	18	18
972	209	191	188
973	38	25	29
974	0	3	2
975	0	0	0
976	3	1	3
977	17	15	18
978	43	29	34
979	0	0	0
980	1	2	2
981	0	0	0
982	5	8	6
983	74	60	65
984	699	685	627
985	7	9	6
986	45	33	37
987	43	47	39
988	17	14	14
989	542	569	478
990	171	177	176
991	5	4	4
992	2	2	3
993	2	2	1
994	22	27	26
995	4	12	5
996	3	9	2
997	9	12	12
998	16	21	9
999	2	6	6
1000	4	2	4
1001	222	220	208
1002	25	19	15
1003	0	0	0
1004	20	22	32
1005	2	5	5
1006	69	58	46
1007	0	0	0
1008	14	13	10
1009	124	109	126
1010	38	30	26
1011	7	7	6
1012	21	22	23
1013	4	6	9
1014	9	8	4
1015	21	12	25
1016	329	237	203
1017	35	28	18
1018	329	296	262
1019	0	0	0
1020	25	29	24
1021	133	120	127
1022	9	7	6
1023	0	0	0
1024	33	20	17
1025	23	38	31
1026	3	2	2
1027	156	178	154
1028	39	44	27
1029	15	8	10
1030	25	20	16
1031	2	2	0
1032	10	16	18
1033	33	33	37
1034	1	3	2
1035	4	5	2
1036	10	6	9
1037	7	5	13
1038	15	11	11
1039	11	13	6
1040	22	31	25
1041	20	23	19
1042	88	75	81
1043	4	1	1
1044	12	5	15
1045	4	7	8
1046	0	0	0
1047	2	2	1
1048	6	7	6
1049	1	0	0
1050	15	12	15
1051	53	46	37
1052	0	0	2
1053	25	12	18
1054	0	0	0
1055	56	66	58
1056	181	99	84
1057	16	7	18
1058	21	25	28
1059	0	0	2
1060	439	365	327
1061	5	4	7
1062	699	711	632
1063	39	39	30
1064	186	166	157
1065	47	52	50
1066	0	0	1
1067	31	27	34
1068	0	0	0
1069	14	10	10
1070	4	3	7
1071	17	18	17
1072	0	0	0
1073	79	70	85
1074	79	87	61
1075	3	1	3
1076	2	2	3
1077	1	0	1
1078	117	139	107
1079	4	4	2
1080	3	7	5
1081	2	1	0
1082	0	0	0
1083	7	7	4
1084	68	70	63
1085	9	22	13
1086	6	4	3
1087	7	9	3
1088	6	3	6
1089	0	1	0
1090	0	0	0
1091	7	3	3
1092	102	106	78
1093	20	24	17
1094	10	4	9
1095	6	8	7
1096	209	219	158
1097	4	3	1
1098	1	2	0
1099	6	11	11
1100	3	1	2
1101	118	111	129
1102	67	69	69
1103	19	16	20
1104	1	4	2
1105	84	69	40
1106	2	1	3
1107	102	102	138
1108	109	110	98
1109	6	5	2
1110	0	1	0
1111	0	0	1
1112	20	24	9
1113	1	3	5
1114	4	5	4
1115	0	0	0
1116	18	16	16
1117	14	11	2
1118	0	0	1
1119	180	155	128
1120	2	2	1
1121	6	3	7
1122	5	5	1
1123	0	0	0
1124	3	6	3
1125	0	2	1
1126	27	16	24
1127	7	9	8
1128	0	0	0
1129	1	1	0
1130	3	3	1
1131	3	8	7
1132	12	15	10
1133	2	1	1
1134	36	21	33
1135	39	33	31
1136	25	28	17
1137	257	223	187
1138	8	13	7
1139	40	27	33
1140	11	8	18
1141	1	1	2
1142	2	4	7
1143	23	18	14
1144	79	89	72
1145	38	40	31
1146	0	0	1
1147	42	34	36
1148	73	58	60
1149	37	25	20
1150	2	0	0
1151	117	124	103
1152	419	397	436
1153	1	2	1
1154	57	64	40
1155	16	12	12
1156	3	2	4
1157	199	202	168
1158	0	0	0
1159	0	0	0
1160	61	67	64
1161	34	17	26
1162	15	16	13
1163	19	16	11
1164	17	7	17
1165	72	58	45
1166	0	0	0
1167	5	6	1
1168	4	1	9
1169	4	7	3
1170	103	108	104
1171	15	7	8
1172	427	429	456
1173	4	8	3
1174	1	0	1
1175	0	1	2
1176	83	92	69
1177	34	28	35
1178	58	53	56
1179	1	0	0
1180	2	2	0
1181	24	20	25
1182	0	0	0
1183	6	5	5
1184	21	18	13
1185	6	3	4
1186	238	228	200
1187	748	643	641
1188	13	15	17
1189	5	9	6
1190	5	5	1
1191	7	5	4
1192	34	17	19
1193	12	13	8
1194	5	3	2
1195	0	0	0
1196	5	6	6
1197	0	0	0
1198	2	4	3
1199	4	6	3
1200	0	0	0
1201	1	3	1
1202	0	1	0
1203	0	0	0
1204	20	13	9
1205	144	122	98
1206	29	22	19
1207	84	93	87
1208	3	8	2
1209	105	96	77
1210	239	228	218
1211	93	86	128
1212	18	11	17
1213	0	0	0
1214	0	0	0
1215	171	120	110
1216	27	29	26
1217	44	38	29
1218	31	51	43
1219	0	0	1
1220	54	45	45
1221	0	0	0
1222	1	4	7
1223	16	12	12
1224	14	13	12
1225	3	0	4
1226	24	21	15
1227	23	19	18
1228	1	0	0
1229	17	24	14
1230	0	1	0
1231	224	198	202
1232	10	13	4
1233	16	18	14
1234	19	18	22
1235	37	35	28
1236	8	7	6
1237	37	36	33
1238	15	9	13
1239	6	7	5
1240	5	2	6
1241	0	0	0
1242	199	170	176
1243	0	0	0
1244	0	0	0
1245	0	0	0
1246	0	0	0
1247	113	117	129
1248	8	9	7
1249	10	7	4
1250	6	5	6
1251	28	23	9
1252	22	22	26
1253	15	11	11
1254	13	18	14
1255	51	50	35
1256	1	0	0
1257	10	3	1
1258	4	2	2
1259	535	502	451
1260	3	7	8
1261	26	15	16
1262	11	3	2
1263	10	10	9
1264	6	2	4
1265	262	216	235
1266	13	14	18
1267	32	31	41
1268	0	1	2
1269	399	340	285
1270	13	18	10
1271	21	11	6
1272	0	2	2
1273	42	16	21
1274	3	7	2
1275	241	242	213
1276	4	5	1
1277	0	0	1
1278	201	177	158
1279	16	14	16
1280	56	54	57
1281	25	33	19
1282	0	0	0
1283	79	73	75
1284	14	7	4
1285	41	36	17
1286	38	29	24
1287	10	5	10
1288	20	30	28
1289	33	34	29
1290	32	30	43
1291	1	0	0
1292	8	13	12
1293	39	34	22
1294	4	5	7
1295	1	0	0
1296	16	8	9
1297	0	0	0
1298	0	0	0
1299	2	1	0
1300	10	13	6
1301	11	18	11
1302	13	9	6
1303	113	98	97
1304	12	15	20
1305	10	5	9
1306	129	148	108
1307	10	7	5
1308	16	14	14
1309	205	173	180
1310	15	23	18
1311	65	44	60
1312	34	33	45
1313	0	1	0
1314	0	0	0
1315	7	7	4
1316	34	28	33
1317	28	33	29
1318	64	54	38
1319	61	68	71
1320	23	26	29
1321	593	592	647
1322	3	3	1
1323	350	317	291
1324	434	447	509
1325	26	21	21
1326	5	5	5
1327	10	10	13
1328	15	10	10
1329	281	279	279
1330	14	17	12
1331	34	41	23
1332	12	7	13
1333	24	6	19
1334	26	17	21
1335	5	10	16
1336	15	13	15
1337	4	9	10
1338	27	31	32
1339	25	28	26
1340	49	58	114
1341	56	40	43
1342	10	8	7
1343	10	7	6
1344	12	13	18
1345	150	155	133
1346	43	40	37
1347	6	7	12
1348	0	0	0
1349	0	0	0
1350	0	0	0
1351	1	1	1
1352	16	10	19
1353	44	52	64
1354	126	96	79
1355	0	0	0
1356	85	83	62
1357	520	490	460
1358	11	15	15
1359	9	16	11
1360	3	6	4
1361	2	4	2
1362	55	59	39
1363	282	250	160
1364	6	4	3
1365	8	5	9
1366	39	29	42
1367	1	2	2
1368	44	51	63
1369	8	10	17
1370	103	67	89
1371	38	41	38
1372	10	13	6
1373	1	1	0
1374	0	3	1
1375	92	57	75
1376	2	5	1
1377	11	6	3
1378	24	18	22
1379	62	96	49
1380	0	0	0
1381	6	5	2
1382	25	28	29
1383	9	2	5
1384	30	24	17
1385	43	40	30
1386	14	16	23
1387	107	98	91
1388	3	1	7
1389	42	32	57
1390	272	223	221
1391	1	2	0
1392	193	199	157
1393	3	6	3
1394	12	13	7
1395	0	0	0
1396	73	71	55
1397	0	1	0
1398	51	39	34
1399	13	8	8
1400	0	2	0
1401	13	16	10
1402	7	11	11
1403	0	0	0
1404	0	0	0
1405	27	21	22
1406	7	6	8
1407	26	25	9
1408	14	19	12
1409	4	3	4
1410	4	4	11
1411	3	2	1
1412	1	3	1
1413	38	22	17
1414	2	1	0
1415	0	0	1
1416	7	7	1
1417	56	68	61
1418	124	127	127
1419	27	15	11
1420	70	57	58
1421	16	14	12
1422	0	2	2
1423	0	0	0
1424	1	1	0
1425	3	0	5
1426	5	5	7
1427	21	17	11
1428	5	1	2
1429	15	16	10
1430	82	91	93
1431	13	26	6
1432	30	29	26
1433	0	0	0
1434	6	0	4
1435	14	9	8
1436	1	3	1
1437	0	0	0
1438	0	0	0
1439	0	0	0
1440	24	16	9
1441	0	0	1
1442	6	4	6
1443	13	14	14
1444	30	26	16
1445	75	71	91
1446	7	9	3
1447	3	0	2
1448	30	23	12
1449	0	1	1
1450	0	0	0
1451	0	2	0
1452	24	27	22
1453	14	13	13
1454	23	22	32
1455	141	170	147
1456	37	32	38
1457	0	0	0
1458	16	23	24
1459	1	2	1
1460	24	24	17
1461	0	1	1
1462	4	3	7
1463	61	62	57
1464	19	22	18
1465	28	36	42
1466	2	6	1
1467	22	16	17
1468	3	5	3
1469	10	11	10
1470	8	9	13
1471	18	9	7
1472	42	43	35
1473	19	20	23
1474	5	8	3
1475	27	16	23
1476	13	17	9
1477	88	74	66
1478	196	218	212
1479	29	23	21
1480	62	60	65
1481	96	81	73
1482	38	37	31
1483	30	36	22
1484	20	17	17
1485	3	1	0
1486	0	1	2
1487	0	0	0
1488	43	43	32
1489	203	196	249
1490	10	7	6
1491	0	0	0
1492	12	7	13
1493	0	2	2
1494	22	29	19
1495	1	3	0
1496	59	88	40
1497	20	20	27
1498	0	1	0
1499	11	16	18
1500	8	4	8
1501	41	37	18
1502	302	235	232
1503	12	16	10
1504	4	2	4
1505	101	99	103
1506	1	0	0
1507	0	0	0
1508	54	52	59
1509	57	59	42
1510	3	8	9
1511	38	32	17
1512	0	0	0
1513	11	6	6
1514	2	3	4
1515	20	23	26
1516	2	1	3
1517	1	6	6
1518	313	349	279
1519	0	0	0
1520	23	22	18
1521	13	8	7
1522	19	17	15
1523	108	86	84
1524	2	3	3
1525	6	4	2
1526	5	0	5
1527	81	82	53
1528	51	40	31
1529	3	1	1
1530	52	41	29
1531	42	46	31
1532	22	18	12
1533	22	16	21
1534	11	6	6
1535	132	111	98
1536	13	17	16
1537	0	0	2
1538	18	22	8
1539	51	56	38
1540	73	55	39
1541	97	84	70
1542	3	6	3
1543	0	0	0
1544	73	78	62
1545	420	392	355
1546	0	0	0
1547	52	30	19
1548	0	0	0
1549	0	0	0
1550	110	101	143
1551	66	59	44
1552	38	37	31
1553	7	2	5
1554	15	16	7
1555	35	50	35
1556	52	56	34
1557	1	0	1
1558	1	0	0
1559	13	11	12
1560	27	15	25
1561	27	14	33
1562	16	24	22
1563	11	28	19
1564	1	1	2
1565	27	38	37
1566	110	86	94
1567	12	12	16
1568	0	0	0
1569	82	62	48
1570	43	43	49
1571	2	3	7
1572	43	41	52
1573	59	67	78
1574	2	0	1
1575	4	6	4
1576	6	4	7
1577	117	95	125
1578	48	45	37
1579	12	15	11
1580	240	209	213
1581	17	18	11
1582	0	0	0
1583	40	39	34
1584	115	89	89
1585	18	24	23
1586	10	12	4
1587	0	0	0
1588	666	744	739
1589	0	0	0
1590	0	0	0
1591	2	2	2
1592	13	16	7
1593	1	1	2
1594	0	0	1
1595	11	6	9
1596	4	5	3
1597	6	8	7
1598	5	7	9
1599	1	0	0
1600	20	15	23
1601	15	19	10
1602	5	3	3
1603	44	34	30
1604	69	59	51
1605	15	23	17
1606	42	35	20
1607	1	0	0
1608	105	117	108
1609	134	98	107
1610	0	0	2
1611	0	0	0
1612	2	5	2
1613	5	9	12
1614	7	10	8
1615	38	36	53
1616	7	7	6
1617	0	0	0
1618	26	25	16
1619	13	14	21
1620	7	7	8
1621	25	25	13
1622	1	3	1
1623	0	0	1
1624	1	0	1
1625	89	103	97
1626	15	10	10
1627	0	1	0
1628	9	6	10
1629	329	307	324
1630	16	13	8
1631	27	34	40
1632	68	58	66
1633	16	20	18
1634	10	3	7
1635	10	3	4
1636	2	1	1
1637	14	11	24
1638	49	52	45
1639	2	3	4
1640	58	58	52
1641	25	24	25
1642	782	829	940
1643	0	1	0
1644	0	0	0
1645	11	4	5
1646	22	25	22
1647	6	3	4
1648	86	100	79
1649	1	1	1
1650	843	884	760
1651	20	18	14
1652	2	0	2
1653	39	33	32
1654	27	34	23
1655	193	146	107
1656	2	3	4
1657	3	8	7
1658	71	74	81
